11295077,"
      عجوز تؤلمه الضحكات
",عماد أبو صالح,"
  3.59
","

  985
  ratings
","

    256
    reviews
",,Arabic,Arabic,Hardcover,,32 pages,"
            Published
        1997
        

      ",['Poetry']
24517276-perdida,"
      Perdida
",Gillian Flynn,"
  4.06
","

  2,034,098
  ratings
","

    128,603
    reviews
","DESCUBRE LA DELGADA LÍNEA QUE SEPARA EL AMOR DE LA MUERTEEn un caluroso día de verano, Amy y Nick se disponen a celebrar su quinto aniversario de bodas en North Carthage, a orillas del río Mississippi. Pero Amy desaparece esa misma mañana sin dejar rastro. A medida que la investigación policial avanza las sospechas recaen sobre Nick. Sin embargo, él insiste en su inocencia. Es cierto que se muestra extrañamente evasivo y frío, pero ¿es un asesino?Perdida arranca, como todo buen thriller que se precie de serlo, con una mujer desaparecida y una investigación policial... Pero es que Perdida no es sólo una gran historia, es una obra maestra. Un thriller psicológico brillante con una trama tan apasionada y con giros tan inesperados que es absolutamente imposible parar de leer. Perdida es también una novela sobre el lado más oscuro del matrimonio, sobre los engaños, las decepciones, la obsesión, el miedo.Una radiografía completamente actual de los medios de comunicación y su capacidad para modelar la opinión pública. Pero sobre todo es la historia de amor de dos personas perdidamente enamoradas.",9786073123730,9786073123730,Paperback,,576 pages,"
            Published
        January 28th 2015
         by Debolsillo

            
              (first published May 24th 2012)
            
","['Fiction', 'Mystery', 'Thriller', 'Mystery', 'Crime']"
30027206-vinland-saga-volume-8,"
      Vinland Saga, Volume 8: Troubled Waters
",Makoto Yukimura,"
  4.54
","

  294
  ratings
","

    29
    reviews
","Free at last, Thorfinn sets off on an expedition to Vinland, to establish a place free of war and slavery. In an effort to fund his project, Thorfinn visits Iceland where Halfdan, a wealthy man who shared a dark history with his late father, awaits. Meanwhile, the marriage between Halfdan's son Sigurd and Leif's relative Gudrid is well under way, but Gudrid dreams of being a sailor not a bride. A battle soon breaks out as Gudrid attempts to escape aboard Leif's ship. With Sigurd hot on their tail, Thorfinn and the crew press eastward to the city of Miklagard, picking up an orphaned baby and a dog along the way...",1632363720,9781632363725),Hardcover,,393 pages,"
            Published
        December 27th 2016
         by Kodansha Comics

      ","['Sequential Art', 'Manga', 'Historical', 'Historical Fiction', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Manga', 'Seinen', 'Adventure']"
1758441,"
      Chobits, Vol. 7
",CLAMP,"
  4.15
","

  4,871
  ratings
","

    55
    reviews
","Can a computer ever replace a human being? Minoru Kokubunji built Yuzuki to replace his sister after her passing. While Yuzuki certainly feels like a sister to Minoru, the more time he spends with her, the more he loves her for who she is. Chi was also built as a substitute family member. Back then she was known as Elda, and she and her ""sister"" Freya were built to be the daughters of their creator and his wife. They behaved and looked like real children, and they even had the ability to love. But something went wrong - very wrong. Now Chi must find her ""someone just for her"" before an even worse disaster strikes.Chapters 73–81",1591822580,9781591822585),Paperback,,180 pages,"
            Published
        August 5th 2003
         by Tokyopop

            
              (first published September 27th 2002)
            
","['Sequential Art', 'Manga', 'Romance', 'Science Fiction', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fiction']"
3676719-lyonesse,"
      Lyonesse
",Jack Vance,"
  3.93
","

  4,742
  ratings
","

    284
    reviews
",,0575082712,9780575082717),Paperback,,488 pages,"
            Published
        2008
         by Gollancz

            
              (first published 1983)
            
","['Fantasy', 'Fiction', 'Science Fiction', 'Fantasy', 'Epic Fantasy']"
1086194,"
      La Cucina
",Lily Prior,"
  3.46
","

  1,986
  ratings
","

    200
    reviews
","La Cucina combines the sensuous pleasures of love and food, simmering in the heat of a Sicilian kitchen. Rose Fiore is a solitary middle-aged librarian who has resigned herself to a loveless life, and expresses her passionate nature through her delicious cooking. Then, one day, she meets an enigmatic chef, known only as l'Inglese, whose research on the heritage of Sicilian cuisine leads him into Rosa's library and into her heart. They share one sublime summer of discovery, during which l'Inglese awakens the power of Rosa's sexuality, and together they reach new heights of culinary passion. When he vanishes unexpectedly, Rosa returns to her family's estate to grieve for her lost love only to find a new fulfilment as well as many surprises in the magic of her beloved Cucina.A love song to Italy, La Cucina is a celebration of all things sensual. It spills over with intense images, colours, fragrances, and exuberant characters, all reflecting the splendour of the Silician countryside in which it is set.",0552999091,9780552999090),Paperback,,,"
            Published
        July 2nd 2001
         by Black Swan

            
              (first published 2000)
            
","['Fiction', 'Food and Drink', 'Food', 'Romance', 'Cultural', 'Italy', 'Food and Drink', 'Cooking', 'Magical Realism']"
1358247,"
      Forces of Habit: Drugs and the Making of the Modern World
",David T. Courtwright,"
  3.75
","

  287
  ratings
","

    27
    reviews
",,0674010035,9780674010031),Paperback,,288 pages,"
            Published
        October 30th 2002
         by Harvard University Press

            
              (first published 2001)
            
","['History', 'Nonfiction', 'Science', 'Health', 'Medicine', 'Health']"
651901,"
      Last Dance
",Linda Joy Singleton,"
  4.04
","

  2,011
  ratings
","

    86
    reviews
","Sabine can't wait to show off her new boyfriend at the upcoming school dance, but she's also worried about her grandmother, Nona, who's suffering from a fatal hereditary illness. The only cure lies within a remedy book, lost long ago. Determined to save Nona, Sabine goes to Pine City to visit a distant relative who may have clues. But there's someone else clamoring for Sabine's attention: a fifty-year-old ghost named Chloe who's been appearing in her dreams. Celebrated by Pine City every year on the anniversary of her tragic death, Chloe has become a town legend. Despite death threats and missing the school dance, Sabine must use her psychic skills to solve the mystery surrounding Chloe's untimely demise . . . and lay her soul to rest.",0738706388,9780738706382),Paperback,,207 pages,"
            Published
        June 8th 2005
         by Llewellyn Publications

            
              (first published May 31st 2005)
            
","['Young Adult', 'Fantasy', 'Paranormal', 'Fantasy', 'Mystery', 'Fantasy', 'Magic']"
604918,"
      Philothea, or an Introduction to the Devout Life
",Francis de Sales,"
  4.37
","

  3,928
  ratings
","

    190
    reviews
","Since its first publication in 1609 this book has never gone out of print. It has always occupied a privileged position in the Church: no guide ever written provides so complete, so balanced and so practical an approach to the spiritual life. Written for the layman surrounded by worldliness, this is a masterpiece of mystical and devotional literature, by a great and much loved Doctor of the Church. This book does what many similar books fail to do, teach the reader to grow in holiness, step by simple step.",0895555107,9780895555106),Paperback,,318 pages,"
            Published
        October 1st 1994
         by Tan Books & Publishers

            
              (first published 1609)
            
","['Christianity', 'Catholic', 'Religion', 'Spirituality', 'Religion', 'Christianity', 'Religion', 'Theology']"
806189,"
      The Story of King Arthur and His Knights
",Howard Pyle,"
  4.01
","

  5,602
  ratings
","

    249
    reviews
","In this enchanting version of the story of King Arthur, the renowned American illustrator and storyteller Howard Pyle displays his unique talent for capturing and stimulating the imaginations of the young. Inventively retold and vividly illustrated, these stories describe the perilous and thrilling adventures of King Arthur and his knights in that glorious age of chivalry and honor. After showing how Arthur established his right to the throne by drawing the sword from the anvil, the author then relates the story of Arthur's battle with the Sable Knight and his securing the sword Excalibur ― ""the most beautiful and the most famous sword in all the world."" He tells of Arthur's confrontations with the Duke of North Umber and Sir Pellias, describes King Arthur's wooing and wedding the Lady Guinevere, and tells of the establishment of the Round Table. Tales are told, too, of Arthur's knights, including Merlin the Wise, Sir Pellias (or the Gentle Knight) and of course, Sir Gawaine. One of the key points in the book is Arthur's search for the answer to the riddle ""What is it that a woman most desires?"" with his life at stake. This is the definitive children's version of the Arthurian legend, for generations a special favorite with youngsters of all ages. Its reputation, richly deserved, rests as much upon the illustrations as on the delightful tales themselves. And no wonder, for as an illustrator of children's books, Pyle had no peer. Bold and unforgettable as only Pyle's skilled hand could make them, these drawings convey at a glance the whole aura of that splendid age and help to make this a book that boys and girls will cherish for years to come. These stories have inspired numerous film adaptations, including the 2017 release King Arthur: Legend of the Sword, directed by Guy Ritchie and starring Charlie Hunnam, Jude Law, Eric Bana, Djimon Hounsou, and Annabelle Wallis.",0486214451,9780486214450),Paperback,,336 pages,"
            Published
        June 1st 1965
         by Dover Publications

            
              (first published November 1903)
            
","['Classics', 'Fantasy', 'Fiction', 'Historical', 'Historical Fiction', 'Mythology', 'Arthurian', 'Fantasy', 'Mythology']"
1518841,"
      Kalt ist der Abendhauch
",Ingrid Noll,"
  3.85
","

  340
  ratings
","

    8
    reviews
",,3257230230,9783257230239),Paperback,,245 pages,"
            Published
        December 1st 1999
         by Diogenes

            
              (first published 1996)
            
","['European Literature', 'German Literature', 'Fiction', 'Thriller', 'Mystery', 'Crime']"
630656,"
      Mrs. Wiggs of the Cabbage Patch
",Alice Caldwell Hegan Rice,"
  3.81
","

  269
  ratings
","

    46
    reviews
",,1417920319,9781417920310),Paperback,,160 pages,"
            Published
        May 7th 2004
         by Kessinger Publishing

            
              (first published 1901)
            
","['Fiction', 'Childrens', 'Classics', 'Historical', 'Historical Fiction', 'Family', 'Childrens', 'Chapter Books']"
875111,"
      Giotto's Hand
",Iain Pears,"
  3.62
","

  1,138
  ratings
","

    91
    reviews
",,0425173585,9780425173589),Paperback,,288 pages,"
            Published
        March 1st 2000
         by Berkley

            
              (first published 1995)
            
","['Mystery', 'Fiction', 'Art', 'Mystery', 'Crime', 'Cultural', 'Italy', 'Historical', 'Thriller', 'Mystery Thriller', 'Thriller', 'Mystery', 'Historical Mystery', 'Literature', '20th Century']"
1621217,"
      The School for Cool
",P.G. Kain,"
  3.57
","

  121
  ratings
","

    16
    reviews
","Objective: Be Selected to Present at Academy Day Process: Scientific MethodStep 1: Formulate a QuestionWhat would it take to get Tiffany to notice Igor?Dorie is in science geek heaven at the National Academy for Gifted Youth's science program until she realizes she has gone from being a big fish in a small pond to a typically sized Amphiprion percula in a hyperacclimated environment of equally skilled Amphiprion percula. More simply, Dorie no longer rules the lab. Igor Ellis, however, does.Unlike popularity, being cool isn't about fitting in - it's about standing out. This eureka discovery leads Dorie to the solution of her latest puzzle. Eager to prove her science skills, Dorie is conducting a new social experiment. With assistance from her fabulous and fashionable best friend, Dixie, she's about to take Igor from geek to chic.",1416935207,9781416935209),Paperback,,288 pages,"
            Published
        February 5th 2008
         by Aladdin

            
              (first published February 2008)
            
",[]
181601,"
      If You Give a Pig a Party
",Laura Joffe Numeroff,"
  4.24
","

  19,971
  ratings
","

    338
    reviews
","The little pig from If You Give a Pig a Pancake is back in this picture book in the beloved #1 New York Times bestselling If You Give... series!If you give a pig a party, she's going to ask for some balloons. When you give her the balloons, she'll want to decorate the house. When she's finished, she'll put on her favorite dress.Laura Numeroff and Felicia Bond have created another charming story for this beloved character in the tradition of the bestselling If You Give a Mouse a Cookie. ",0060283262,9780060283261),Hardcover,,32 pages,"
            Published
        September 6th 2005
         by HarperCollins

            
              (first published December 1st 2000)
            
","['Childrens', 'Picture Books', 'Childrens', 'Animals']"
12811,"
      With Their Backs to the World: Portraits from Serbia
",Åsne Seierstad,"
  3.80
","

  710
  ratings
","

    70
    reviews
","From beloved international reporter Åsne Seierstad comes a remarkable exploration of the lives of ordinary Serbs under the regime of Slobodan Milosevic-during the dramatic events leading up to his fall, and finally in the troubled years that have followed. Seierstad traveled extensively through Serbia between 1999 and 2004, following the lives of people from across the political spectrum. Her moving and perceptive account follows nationalists, Titoists, Yugonostalgics, rock stars, fugitives, and poets. Seierstad brings her acclaimed attention to detail to bear on the lives of those whom she encounters in With Their Backs to the World, as she creates a kaleidoscopic portrait of a nation made up of so many different-and often conflicting-hopes, dreams, and points of view.",0465076025,9780465076024),Paperback,,340 pages,"
            Published
        November 7th 2006
         by Basic Books

            
              (first published 2000)
            
","['Nonfiction', 'History', 'Travel', 'War']"
302431,"
      Your Secrets Sleep With Me
",Darren O'Donnell,"
  3.44
","

  27
  ratings
","

    6
    reviews
","Toronto's CN Tower has fallen into the lake. The city is crowded with refugees from the US. Michael and Ruth Racco's dad has, in a rash of road rage, perpetrated the Backhoe Massacre. And, in the middle of it all, little Jimmy Hardcastle has, in the fountain of a suburban mall, walked on water. As helicopters chop the air over Toronto and a paranoid America slides into fascism, kids from south of the border collide with kids from north of the border and, over lattes, ruminate on new possibilities. Your Secrets Sleep With Me is a frenetic, ruthlessly hilarious critique of power and politics. Brilliant, absurd, incisive and fun, this caffeinated novel will take you on a doomed search for the place where you end and everything else begins. But you will not be alone. Shhh. Don't worry. Your secrets sleep with us.",1552451380,9781552451380),Paperback,,220 pages,"
            Published
        May 19th 2000
         by Coach House Books

      ",['Fiction']
110996,"
      House Made of Dawn
",N. Scott Momaday,"
  3.67
","

  6,044
  ratings
","

    412
    reviews
","The magnificent Pulitzer Prize-winning novel of a proud stranger in his native land.He was a young American Indian named Abel, and he lived in two worlds. One was that of his father, wedding him to the rhythm of the seasons, the harsh beauty of the land, the ecstasy of the drug called peyote. The other was the world of the twentieth century, goading him into a compulsive cycle of sexual exploits, dissipation, and disgust. Home from a foreign war, he was a man being torn apart, a man descending into hell.",0072434201,9780072434200),Paperback,,198 pages,"
            Published
        May 2nd 2000
         by McGraw-Hill Education

            
              (first published 1968)
            
","['Fiction', 'Classics']"
594202,"
      Wild Card Quilt: Taking a Chance on Home
",Janisse Ray,"
  4.07
","

  228
  ratings
","

    32
    reviews
","The story of a woman's return to her childhood home. Seventeen years after leaving home ""for good, "" self-sufficient single mother Janisse Ray leaves her comfortable life in Montana to revisit her cracker origins. Craving a life built on ""land, history, and blood, "" she moves into the family's rundown 1920s farmhouse in Baxley, Georgia. There she rediscovers the nearly lost pleasures of country life -- a Thanksgiving syrup boil, alligator trapping, and neighbors -- as well as family skirmishes. Wild Card Quilt is the story of her return and the adventures that follow as she ponders whether she will stay in Baxley ""and die where seven generations of grandmothers had died"" before her. Praise for Ecology of a Cracker Childhood: ""The forests of the southeast find their Rachel Carlson.""--The New York Times",1571312722,9781571312723),Hardcover,,308 pages,"
            Published
        April 17th 2003
         by Milkweed Editions

            
              (first published April 2003)
            
","['Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Environment', 'Nature', 'American', 'Southern', 'Science', 'Natural History']"
54364,"
      The Loud Silence of Francine Green
",Karen Cushman,"
  3.60
","

  870
  ratings
","

    148
    reviews
","Francine Green doesn’t speak up much, and who can blame her? Her parents aren’t interested in her opinions, the nuns at school punish girls who ask too many questions, and the House Committee on Un-American Activities is blacklisting people who express unpopular ideas. There’s safety in silence. Francine would rather lose herself in a book, or in daydreams about her favorite Hollywood stars, than risk attracting attention or getting in trouble.But when outspoken, passionate Sophie Bowman transfers into Francine’s class at All Saints School for Girls, Francine finds herself thinking about things that never concerned her before: free speech, the atom bomb, the existence of God, the way people treat each other. Eventually, Francine discovers that she not only has something to say, she is absolutely determined to say it.Once again, Karen Cushman follows a young woman’s progress toward her true self, this time exploring the nature of friendship and the experience of growing up Catholic in an era that is both fascinating and relevant to today’s young people. Author’s note.",0618504559,9780618504558),Hardcover,,240 pages,"
            Published
        August 14th 2006
         by Clarion Books

      ","['Historical', 'Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'Childrens', 'Middle Grade']"
573009,"
      How Children Fail
",John Holt,"
  4.23
","

  1,604
  ratings
","

    139
    reviews
","First published in the mid 1960s, How Children Fail began an education reform movement that continues today. In his 1982 edition, John Holt added new insights into how children investigate the world, into the perennial problems of classroom learning, grading, testing, and into the role of the trust and authority in every learning situation. His understanding of children, the clarity of his thought, and his deep affection for children have made both How Children Fail and its companion volume, How Children Learn, enduring classics.",0201484021,9780201484021),Paperback,,320 pages,"
            Published
        September 4th 1995
         by Da Capo Lifelong Books

            
              (first published 1964)
            
","['Education', 'Nonfiction', 'Parenting', 'Psychology']"
4526591-the-secret,"
      The Secret: Discourses on Sufism
",Osho,"
  3.79
","

  252
  ratings
","

    13
    reviews
",,0880501278,9780880501279),Hardcover,,734 pages,"
            Published
        March 1st 1980
         by Osho International Foundation

            
              (first published 1980)
            
","['Spirituality', 'Occult', 'Mysticism', 'Philosophy']"
167403,"
      The Innocent
",Posie Graeme-Evans,"
  3.80
","

  2,303
  ratings
","

    132
    reviews
","The year is 1450, a dangerous time in medieval Britain. Civil unrest is at its peak and the legitimacy of the royal family is suspect. Meanwhile, deep in the forests of western England, a baby is born. Powerful forces plot to kill both mother and child, but somehow the newborn girl survives. Her name is Anne.  Fifteen years later, England emerges into a fragile but hopeful new age, with the charismatic young King Edward IV on the throne. Anne, now a young peasant girl, joins the household of a wealthy London merchant. Her unusual beauty provokes jealousy, lust, and intrigue, but Anne has a special quality that saves her: a vast knowledge of healing herbs. News of her extraordinary gift spreads, and she is called upon to save the ailing queen. Soon after, Anne is moved into the palace, where she finds her destiny with the man who will become the greatest love of her life -- the king himself.",0743272226,9780743272223),Paperback,,406 pages,"
            Published
        June 14th 2005
         by Atria Books

            
              (first published January 1st 2004)
            
","['Historical', 'Historical Fiction', 'Historical', 'Fiction', 'Romance', 'Historical', 'Medieval', 'European Literature', 'British Literature']"
1200159,"
      Corazones Perdidos
",Heinz G. Konsalik,"
  3.77
","

  69
  ratings
","

    3
    reviews
","El cirujano cardiovascular Volkmar debe mantener una lucha titánica para defender su ética profesional, su resistencia a los ataques constantes de la mafia siciliana, con sus terribles vendettas, adquiere momentos de dramatismo aterrador. Junto a eso, están sus sentimientos amorosos en tres frentes —la Dra. Blüthgen, Anna y Loretta—, adobado todo ello con finas dosis de erotismo, que hacen más humano y real el argumento, narrado con un ritmo tal que, una vez comenzada, no puede abandonarse su lectura hasta el final.",8422612208,9788422612209),Hardcover,,316 pages,"
            Published
        1981
         by Círculo de lectores

            
              (first published 1963)
            
",[]
511115,"
      Love Stories of World War II
",Larry King,"
  3.84
","

  643
  ratings
","

    93
    reviews
",,0609810030,9780609810033),Paperback,,352 pages,"
            Published
        August 27th 2002
         by Three Rivers Press

            
              (first published 2001)
            
","['Nonfiction', 'History', 'War', 'World War II', 'Romance', 'Historical']"
93814,"
      Everglades
",Randy Wayne White,"
  4.03
","

  1,894
  ratings
","

    96
    reviews
","Doc Ford returns to his stilt house on Dinkin's Bay to find an old friend and one-time lover waiting for him. Her real-estate developer husband has disappeared and been pronounced dead, and she's sure there's worse to follow-and she's right. Following the trail, Ford ends up deep in the Everglades, at the gates of a community presided over by a man named Bhagwan Shiva (formerly Jerry Singh). Shiva is big business, but that business has been a little shaky lately, and so he's come up with a scheme to enhance both his cash and his power. Of course, there's the possibility that some people could get hurt and the Everglades itself damaged, but Shiva smells a killing. And if that should turn out to be literally, as well as figuratively, true...well, that's just too damned bad.Replete with passion and rich, pungent prose and some of the best suspense characters anywhere in fiction, Everglades is the finest work yet from an extraordinary talent.",0425196860,9780425196861),Paperback,,384 pages,"
            Published
        May 25th 2004
         by G.P. Putnam's Sons

            
              (first published 2003)
            
","['Mystery', 'Fiction', 'Thriller']"
6349902-saphyre-snow,"
      Saphyre Snow
",Marcia Lynn McClure,"
  4.20
","

  1,462
  ratings
","

    186
    reviews
","The fire burned hot and red in the pit, and Saphyre's eyes again began to long for the sweet respite of slumber. Still, she dared not close them for a moment in the presence of these strangers, and so it was she continued to study the men—wonder of their lives before the keep—and their secrets. It was certain they owned secrets—for did not she? All human beings owned secrets—some more than others perhaps—but all owned them. Thus, she sat in contemplation. What secrets would drive men to such solitude?""Have you sorted us all out then?"" he asked unexpected. His gaze bore down upon her like the red heat of the sun. ""Have you sorted the gentlemen from the miscreants? Determined who will serve as your lover and who will be your footman?""Descended of a legendary line of strength and beauty, Saphyre Snow had once known happiness as princess of the Kingdom of Graces. Once a valiant king had ruled in wisdom—once a loving mother had spoken soft words of truth to her daughter. Yet, a strange madness had poisoned great minds—a strange fever inviting Lord Death to linger. Soon it was even Lord Death sought to claim Saphyre Snow for his own—and all Saphyre loved seemed lost.Thus, Saphyre fled—forced to leave all familiars for necessity of preserving her life. Alone, and without provision, Saphyre knew Lord Death might yet claim her—for how could a princess hope to best the Reaper himself?Still, fate often provides rescue by extraordinary venues, and Saphyre was not delivered into the hands of Death—but into the hands of those hiding dark secrets in the depths of bruised and bloodied souls. Saphyre knew a measure of hope and asylum in the company of these battered vagabonds. Even she knew love—a secreted love—a forbidden love. Yet it was love itself—even held secret—that would again summon Lord Death to hunt the princess, Saphyre Snow",http://www.distractionsinc.com/orderbook/paypalebooks.cfm,http://www.distractionsinc.com/orderbook/paypalebooks.cfm,ebook,,,"
            Published
        
        

            
              (first published July 20th 2009)
            
","['Romance', 'Romance', 'Clean Romance', 'Fantasy', 'Romance', 'Historical Romance', 'Fantasy', 'Fairy Tales']"
403124,"
      The Washing of the Spears: A History of the Rise of the Zulu Nation Under Shaka and Its Fall in the Zulu War of 1879
",Donald R. Morris,"
  4.24
","

  835
  ratings
","

    71
    reviews
","Filled with colorful characters, dramatic battles like Isandhlwana and Rorke's Drift, and an inexorable narrative momentum, this unsurpassed history details the sixty-year existence of the world's mightiest African empire; from its brutal formation and zenith under the military genius Shaka , through its inevitable collision with white expansionism, to its dissolution under Cetshwayo in the Zulu War of 1879.",0306808668,9780306808661),Paperback,,655 pages,"
            Published
        August 22nd 1998
         by Da Capo Press

            
              (first published 1965)
            
","['History', 'Cultural', 'Africa', 'Nonfiction', 'Military', 'Military History', 'War', 'Military Fiction', 'War']"
2198734,"
      Die Dämonen
",Heimito von Doderer,"
  4.54
","

  164
  ratings
","

    10
    reviews
",,3423104767,9783423104760),Paperback,dtv 10476,1345 pages,"
            Published
        October 1985
         by Deutscher Taschenbuch Verlag

            
              (first published 1956)
            
","['Fiction', 'European Literature', 'German Literature', 'Novels']"
141473,"
      A Sunday at the Pool in Kigali
",Gil Courtemanche,"
  3.94
","

  2,861
  ratings
","

    327
    reviews
"," A Sunday at the Pool in Kigali is a moving, passionate love story set amid the turmoil and terror of Rwanda’s genocide.All manner of Kigali residents pass their time by the pool of the Mille-Collines hotel: aid workers, Rwandan bourgeoisie, expatriates, UN peacekeepers, prostitutes. Keeping a watchful eye is Bernard Valcourt, a jaded foreign journalist, but his closest attention is devoted to Gentille, a hotel waitress with the slender, elegant build of a Tutsi. As they slip into an intense, improbable affair, the delicately balanced world around them–already devastated by AIDS–erupts in a Hutu-led genocide against the Tutsi people. Valcourt’s efforts to spirit Gentille to safety end in their separation. It will be months before he learns of his lover’s shocking fate.",1400034345,9781400034345),Paperback,,272 pages,"
            Published
        October 12th 2004
         by Vintage

            
              (first published 2000)
            
","['Cultural', 'Africa', 'Fiction', 'Historical', 'Historical Fiction', 'Eastern Africa', 'Rwanda', 'Cultural', 'Canada', 'War']"
3855788-presenting-the-holy-spirit,"
      Presenting the Holy Spirit
",Fuchsia T. Pickett,"
  4.63
","

  8
  ratings
","

    0
    reviews
",,088419518X,9780884195184),Hardcover,,1 page,"
            Published
        September 1st 1993
         by Creation House

      ",[]
800379,"
      Gravitation, Volume 04
",Maki Murakami,"
  4.03
","

  1,440
  ratings
","

    24
    reviews
",,1591823366,9781591823360),Paperback,,216 pages,"
            Published
        November 15th 2005
         by Tokyopop

            
              (first published March 1997)
            
","['Sequential Art', 'Manga', 'Manga', 'Yaoi', 'Romance', 'LGBT', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels']"
181431,"
      The Choice
",Lynne Ewing,"
  4.01
","

  4,120
  ratings
","

    53
    reviews
","In a reckless attempt to change the future, Catty drops Jimena into her troubled past-and into dangerous territory for the ex-gang members. As Jimena runs for her life, she is caught by the police and put in jail. There she is further threatened by a new type of Follower with a shape-changing power she is unable to resist. Her only choice is to break out of jail and hide out with a most unlikely ally-her old gang rival, Payasa. Together they have to save the other Daughters of the Moon before Jimena's most terrifying premonition comes true.",0786808519,9780786808519),Hardcover,,288 pages,"
            Published
        May 2nd 2003
         by Volo

            
              (first published May 1st 2003)
            
","['Young Adult', 'Fantasy', 'Fantasy', 'Paranormal', 'Fantasy', 'Mythology', 'Fantasy', 'Supernatural']"
104507,"
      The Chimney Sweeper's Boy
",Barbara Vine,"
  3.76
","

  3,341
  ratings
","

    303
    reviews
","Writing as Barbara Vine, Britain's preeminent mystery novelist Ruth Rendell crafts literary suspense of the highest order. With this richly textured and utterly absorbing page-tumer, Vine adds to her growing reputation as one of the great writers of our time.Bestselling and critically acclaimed novelist Gerald Candless dies suddenly, and leaves behind a wife and two doting daughters. To sort through her grief, his daughter Sarah puts aside her university studies and agrees to write a biography of her famous father. But as she begins her research and pulls back the veil of his past, her life is slowly torn apart: a terrible logic begins to unfold that explains her mother's remoteness, her father's need to continually reinvent himself -- and sheds shocking light on a long-forgotten London murder.",1416531939,9781416531937),Paperback,,344 pages,"
            Published
        April 25th 2006
         by Washington Square Press

            
              (first published March 26th 1998)
            
","['Mystery', 'Fiction', 'Mystery', 'Crime', 'Thriller', 'Mystery Thriller', 'European Literature', 'British Literature', 'Thriller']"
1827646,"
      Antología Poética de la Generación del 27
",Manuel Cifo González,"
  3.70
","

  84
  ratings
","

    6
    reviews
","Los poetas de la generación del 27, representados en la presente antología ocupan un puesto de honor en la poesía española del siglo XX.Con anterioridad a ellos, tan solo algunos autores como Juan Ramón Jiménez, Antonio Machado o Miguel de Unamuno, habían obtenido unas cotas de popularidad y de calidad semejantes, y después de ellos, ningún otro ha logrado alcanzar los niveles de protagonismo de esta generación.Es más, su influencia se ha dejado sentir en varios de esos grupos, algunos de cuyos miembros reconocen el magisterio que, en mayor o menor grado, han recibido de los poetas del 27 que aquí se presentan, entre los que se encuentran Federico García Lorca, Luis Cernuda, Vicente Aleixandre, Gerardo Diego, Jorge Guillén, Dámaso Alonso, entre otros.",9707310960,9789707310964),Paperback,,400 pages,"
            Published
        January 8th 2009
         by Punto de Lectura

            
              (first published 2005)
            
",['Poetry']
5888849-welman-tyt-t,"
      Welman tytöt
",Anu Holopainen,"
  3.50
","

  159
  ratings
","

    7
    reviews
","Adaira, kirjailija Banukin 17-vuotias tytär, saa tuta kovemman kautta Syysmaan ankarat elämänlait isän päättäessä naittaa hänet Samak Tietävälle, joka on irstas, pahamaineinen ja jo yhden vaimon loppuun kuluttanut mies. Tytön itkuinen kapina ei auta, vaan vaunut lähtevät kuljettamaan häntä kohti Samakin kartanoa. Rosvojoukko hyökkää kuitenkin matkalaisten kimppuun, ja Adaira kuljetetaan silmät sidottuina tuntemattomaan Varjolinnaan, missä pitää majaansa syysmaalaisen yhteiskunnan miesvaltaa vastaan kapinoiva naisjoukko – viisi uhmakasta, opinhaluista ja aseenkäyttötaitoista lainsuojatonta johtajanaan voimakastahtoinen Welma.Nopeasti Adairalle selviää, että naiset ovat Villipihlajan, vanhan kielletyn naisten jumalan, palvojia. Adairakin saa Villipihlajalta salaisen lahjan, joka pelastaa hänet varmalta kiinnijoutumiselta naisten liikkuessa valepuvussa muiden ihmisten joukossa. Ratkaiseva käänne yhteisön elämässä tapahtuu, kun Adairan korviin kantautuu tieto, että Banuk aikoo antaa Samakille vaimoksi Adairan nuoremman sisaren Nenean. Anu Holopainen on nuorten fantasiafriikkien suosikiksi noussut kirjailija, joka on saanut kiitosta erityisesti Pohjoistuulten maahan sijoittuvasta kirjasarjastaan. Nyt alkavan Syysmaa-sarjan kohderyhmänä ovat hieman varttuneemmat lukijat – imuun joutuu heti ensimmäisessä osassa!",9512344629,9512344629,Kovakantinen,,259 pages,"
            Published
        2003
         by Karisto

      ","['Fantasy', 'European Literature', 'Finnish Literature', 'Young Adult', 'Fiction']"
244474,"
      Whispers and Lies
",Joy Fielding,"
  3.69
","

  2,846
  ratings
","

    287
    reviews
","Terry Painter enjoys her quiet life in tranquil Delray, Florida, where the single, forty-year-old nurse lives alone in the house she inherited from her mother. When young, vibrant Alison Simms rents the cottage on her property, the two women strike up a fast friendship -- and Terry is swept into a fantastic new life: dinners out, shopping, makeovers, even flirting with the handsome son of one of her elderly patients. But nothing about her newfound companion is as it appears, as Terry discovers when Alison's closely guarded past comes to light. Now Terry is locked into a race to reclaim her own life -- before she opens the door any further to the stranger she thought she knew...",0743448642,9780743448642),Paperback,,357 pages,"
            Published
        August 1st 2003
         by Pocket Books

            
              (first published August 2002)
            
","['Mystery', 'Fiction', 'Thriller', 'Suspense']"
