n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres 
26551,"
      Collected Poems and Other Verse
",Stéphane Mallarmé,"
  4.16
","

  659
  ratings
","

    22
    reviews
","Stephane Mallarme was the most radically innovative of nineteenth-century poets, and a key figure in Modernism. His writings, with their richly sensuous texture and air of slyly intangible mystery, perplexed or outraged many early readers; yet no writer has more profoundly influenced the course of modern poetry - in English as well as in French. This is the fullest collection of Mallarme's poetry ever published in the English language, and the only edition in any language that presents his Poesies in the last arrangement known to have been approved by the author. Prose poems, uncollected verse, and the unique, unclassifiable Un Coup de des... (A Dice Throw...) are also present, including over 20 items that have never previously been translated. Original spelling, punctuation, and lineation have been preserved throughout. The lucid, wide-ranging introduction provides a clear survey of Mallarme's work and deals fully with the difficulties that may face readers approaching it for the first time. Collected Poems offers both Mallarme lovers and first-time readers a full understanding of this astonishing poet's work.""",019280362X,9780192803627),Paperback,Oxford World's Classics,282 pages,"
            Published
        June 15th 2006
         by Oxford University Press

            
              (first published January 9th 1899)
            
","['Poetry', 'Cultural', 'France', 'European Literature', 'French Literature', 'Literature', 'Classics', 'Literature', '19th Century']"
9024078,"
      الانسداد التاريخي: لماذا فشل مشروع التنوير في العالم العربي؟
",هاشم صالح,"
  3.74
","

  180
  ratings
","

    47
    reviews
",,Arabic,Arabic,Paperback,الطبعة الأولى,304 pages,"
            Published
        2007
         by دار الساقي للطباعة والنشر

      ","['Politics', 'Sociology', 'History', 'Philosophy']"
2922121-picture-of-evil,"
      Picture of Evil
",Graham Masterton,"
  3.91
","

  705
  ratings
","

    58
    reviews
","From the chateau country of France to the upper-class enclaves of Connecticut come Cordelia and her brother Maurice. Rich, elegant, and sophisticated, their sensual beauty is irresistible. Until it's too late. The hunger is hideous. The price is blood-drenched horror. The only hope: destroy the painted canvas from which the Grays draw their unnatural strength. That canvas holds another world of horror for the innocents who stand between the Grays and the Picture of Evil.",0812521994,9780812521993),Paperback,,384 pages,"
            Published
        September 1st 1985
         by Tor Books

            
              (first published 1985)
            
","['Horror', 'Fiction']"
37772,"
      A Man of the People
",Chinua Achebe,"
  3.87
","

  3,431
  ratings
","

    227
    reviews
",,0385086164,9780385086165),Paperback,,160 pages,"
            Published
        August 16th 2016
         by Penguin Books

            
              (first published 1966)
            
","['Fiction', 'Cultural', 'Africa', 'Literature', 'African Literature', 'Western Africa', 'Nigeria', 'Historical', 'Historical Fiction', 'Classics']"
7452583-jag-vill-inte-d-jag-vill-bara-inte-leva,"
      Jag vill inte dö, jag vill bara inte leva
",Ann Heberlein,"
  3.50
","

  937
  ratings
","

    60
    reviews
","Ann Heberleins omdiskuterade självbiografi""Jag vill inte dö, jag vill bara inte leva. En äkta apori, ett olösligt filosofiskt dilemma, en ångestskapande situation i sig bortsett från att det oftast är min ångest som driver mig mot insikten att livet är värdelöst och slutsatsen att det bör ändas. Det gör för ont. Ibland. Ibland är det bara outhärdligt. Denna vardag. Denna tristess. Detta fula liv. Det banala. Det dumma. Allt som ni inte förstår. Förlåt. Det var onödigt. Förlåt.""Ann Heberlein är teologie doktor och forskare i etik. Sedan tjugoårsåldern lider hon av den psykiska sjukdomen bipolär typ 2, tidigare kallad manodepressivitet.",9172321717,9789172321717),Paperback,,206 pages,"
            Published
        December 18th 2009
         by Månpocket

            
              (first published December 3rd 2008)
            
","['Nonfiction', 'Psychology', 'Biography', 'Biography Memoir', 'Mental Health', 'Mental Illness', 'Health', 'Mental Health', 'Philosophy', 'European Literature', 'Swedish Literature', 'Autobiography', 'Memoir', 'Biography', 'Autobiography']"
2504089,"
      حدائق الملك : الجنرال أوفقير والحسن الثاني ونحن ؛ شهادة ومذكرات
",Fatéma Oufkir,"
  3.68
","

  1,127
  ratings
","

    200
    reviews
",مذكرات بأسلوب روائي تغريك بملاحقة أحداثها إلى آخر حرف. فاطمة أوفقير التي اختزنت ذاكرتها تاريخاً للمغرب حافلاً بالأحداث السياسية تروي من موقعها كمشاهدة ومعاصرة وفاعلة في تلك الأحداث جميع الظروف التي مرّ بها المغرب ابان الاستعمار الفرنسي ومن ثم النضال من أجل التحرر الذي توّج بالاستقلال لتنتقل إلى الجزء الثاني من تاريخ المغرب المعاصر مع اعتلاء الحسن الثاني العرش ولتمر على شريط الذاكرة مشاهد من انعكاسات قضية بن بركة، ومشاهد لجرائم وخيانات تعرض لها المغرب في تلك الآونة الذي كان أوفقير كرجل وطني داعياً لها، فكان أن حاول إقصاء الحسن الثاني بخلق شروط ملائمة لتنصيب ولي العهد على العرش فيما بعد، وهو لم يرد مصادرة السلطة لنفسه كما كان يشاع، وهنا تكشف فاطمة أوفقير عن وجه الحقيقة في تلك الحادثة، وتكشف عن أسماء من كانوا وراء قتل زوجها الوطن المخلص عند ذهابه للاجتماع بالملك الحسن الثاني كان من بين هؤلاء الجنرال عبد الحفيظ العلوي مدير المراسم، ووزير القصر الملكي الذي حملت له في نفسها الحقد.وبعد تلك الحادثة أضحت عائلة أوفقير رهينة الأحزان وحبيسة السجون، وفي ظل جو قاتم تسترسل فاطمة في تذكاراتها الموجعة من خلال وجودها في السجن مع أولادها وطريقة معاملتهم ومحاولة هروبهم.وهكذا تمضي فاطمة أوفقير إلى نهاية المطاف في سلسلة معاناتها وهي عندما تعود إلى هذا الحاضر تفكر بأنها وأسرتها كانوا ضحايا آلة مجنونة بدأت سيرها ولم يعُد من الممكن السيطرة عليها. أراد سجّانوها قتلها وأولادها معنوياً، وكانوا الأقوى، فقد جربت خلال تسع عشرة سنة الاحتفاظ بمشاعر الإحساس المرهف والشهامة، وأرادت أن يفكر أولادها بأن يبقوا على قيد الحياة أباة قبل أن يفكروا بالحقد. وقد يكون هذا ما أبقاهم جميعاً ضمن المجتمع الإنساني.,Arabic,Arabic,Paperback,,239 pages,"
            Published
        2000
         by دار ورد للنشر و التوزيع

      ","['Northern Africa', 'Morocco']"
352325,"
      The Writer's Block: 786 Ideas To Jump-start Your Imagination
",Jason Rekulak,"
  4.02
","

  228
  ratings
","

    22
    reviews
","Anxious to write that Great American Novel but don't know where to begin? Help is on the way with our Writer's Block! This guide to beating writer's block comes packaged in the shape of an actual block: 3"" x 3"" x 3"", with 672 pages and more than 200 photographs throughout. Next time you're stuck, just flip open The Writer's Block to any page to find an idea or exercise that will jump-start your imagination. Many of these assignments come straight from the creative writing classes of celebrated novelists like Ethan Canin, Richard Price, Toni Morrison, and Kurt Vonnegut: Joyce Carol Oates explains how she uses running to destroy writer's block. Elmore Leonard describes how he often finds ideas just by reading the newspaper. E. Annie Proulx discusses finding inspiration at garage sales. Isabel Allende tells why she always begins a new novel on January 8th. John Irving explains why he prefers to write the last sentence first. Fresh, fun, and irreverent, The Writer's Block also features advice from contemporary editors and literary agents, lessons from the awful novels of Joan Collins and Robert James Waller, a filmography of movies concerning writer's block (e.g., The Shining, Barton Fink), and countless other surprises. With this chunky little book at your side, you may never experience writer's block again!",0762409487,9780762409488),Paperback,,672 pages,"
            Published
        April 17th 2001
         by Running Press Adult

            
              (first published March 1st 2001)
            
","['Language', 'Writing', 'Nonfiction', 'Reference', 'Inspirational', 'Humanities', 'Language']"
20308197,"
      বাবা যখন ছোটো
",Alexander Raskin,"
  4.55
","

  305
  ratings
","

    51
    reviews
","This is the Bangla translation of the Alexander Raskin book ""When daddy was a little boy"", published by the Progress Publishers, Moscow. আলেক্সান্দর রাস্কিন তার ছেলেবেলার গল্প বলছেন অসুস্থ মেয়েকে। দুষ্টামি আর মজার মাধ্যমে শেখা টুকিটাকি, শাস্তি আর পুরস্কারের মাধ্যমে ধীরে ধীরে জীবনের গভীর সত্যগুলোকে হাসিখেলায় উপলব্ধি। গল্পের মূল চরিত্র 'বাবা' নিজেই, স্কুলের প্রথম দিনে বাবা কী করেছিলো, কেমন করে নিজের সুন্দর খেলনা বলটা হিংসুটে আচরণের কারণে হারিয়েছিলো, প্রথম কবিতা আবৃত্তি স্কুলের স্টেজে, আর বড় হয়ে কী হবে সেই চিন্তা! ছোট বাবার দৃষ্টিতে দেখা নিজের ছোটবেলার গল্প নিয়ে 'বাবা যখন ছোট' একটা চমৎকার বই।",Bengali,Bengali,Hardcover,,105 pages,"
            Published
        1966
         by প্রগতি প্রকাশন

      ","['Cultural', 'Russia', 'Childrens', 'Literature']"
184962,"
      Dancing with the Devil
",Keri Arthur,"
  3.74
","

  2,706
  ratings
","

    265
    reviews
","Private Investigator Nikki James grew up on the tough streets of Lyndhurst and believes there's nothing left to surprise her. All that changes the night she follows teenager Monica Trevgard into the shadows-and becomes a pawn caught in a war between two very different men. One fills her mind with his madness, the other pushes his way into her life-and her heart. Nikki knows how dangerous love can be, but if she wants to survive, she must place her trust in a man who could easily destroy her. Michael Kelly has come to Lyndhurst determined to end the war between himself and another brother of the night. For 300 years he has existed in life's shadows, gradually learning to control the life from death cravings of a vampire. Nikki not only breaches his formidable barriers with her psychic abilities, but makes Michael believe he may finally have found a woman strong enough to walk by his side and ease the loneliness in his heart. But will his love be enough to protect her from a madman hell-bent on revenge? Or will it drive her into his enemy's deadly trap? Only together can they overcome the evil threatening to destroy them both. But the secrets they keep from each other might prove to be the greatest threat of all.",1893896595,9781893896598),Paperback,,230 pages,"
            Published
        March 1st 2001
         by ImaJinn Books

      ","['Fantasy', 'Paranormal', 'Paranormal', 'Vampires', 'Fantasy', 'Urban Fantasy', 'Romance', 'Paranormal Romance', 'Romance', 'Fantasy']"
2463887,"
      Vengeance Is Mine: A Novel Of Anne Boleyn, Katherine Howard, And Lady Rochford  The Woman Who Helped Destroy Them Both
",Brandy Purdy,"
  3.64
","

  1,154
  ratings
","

    101
    reviews
","There was room for only one woman in George Boleyn's heart: his sister, the mercurial and fascinating Anne Boleyn, who was destined to change history and wear a crown. To his adoring wife, Lady Jane Rochford, he was cold and indifferent. When Anne failed to give Henry VIII the son she had promised him, and he was tiring of her tart tongue and tantrums, false charges of adultery were hastily concocted. Lady Rochford provided the crowning touch when she accused her husband and his beloved sister of incest. Both died upon the scaffold. Lady Rochford paid dearly for her treachery. She was left alone, shunned and friendless, until wild, sweet, wanton Katherine Howard danced into her life and became Henry's fifth queen. When Katherine, disgusted by the obese and impotent King's fumbling attempts to make love to her, took a lusty young lover Lady Rochford helped them meet. And when the truth came out, she was the first to betray them. As she sits in the Tower of London, being tormented by the ghosts of George and Anne Boleyn, and awaiting her own appointment with the headsman's axe, Lady Rochford takes up her pen. Vengeance Is Mine is her story.",0595481248,9780595481248),Paperback,,260 pages,"
            Published
        
         by iUniverse

            
              (first published January 1st 2010)
            
","['Historical', 'Historical Fiction', 'Historical', 'English History', 'Tudor Period', 'Literature', '16th Century']"
19110922-just-little-old-me,"
      Just Little Old Me
",Joyce  Mitchell,"
  4.47
","

  19
  ratings
","

    7
    reviews
",,English,English,Paperback,Large Print,28 pages,"
            Published
        November 22nd 2013
         by Createspace Independent Publishing 

      ",['Childrens']
17696730,"
      চোখের জলে শ্যাওলা পড়ে না
",Samaresh Majumdar,"
  3.04
","

  24
  ratings
","

    3
    reviews
",,8129506823,9788129506825),Hardcover,,,"
            Published
        
         by Dey's Publishing

      ",[]
25110601-leaves,"
      Leaves
",John Simmons,"
  3.40
","

  96
  ratings
","

    16
    reviews
","A literary debut about a 1970s community and all its contradictions“A yell became an intrusion of privacy. Was this a clamouring for entry into houses . . . or lives? Looking on then, looking back now, I wish I could have been more definite. It might have made me a different, better person, a player not a spectator.”Ophelia Street, 1970. A street like any other, a community that lives and breathes together as people struggle with their commitments and pursue their dreams. It is a world we recognize, a world where class and gender divide, where set roles are acknowledged. But what happens when individuals step outside those roles, when they secretly covet, express desire, pursue ambitions—even harm and destroy? An observer in the midst of Ophelia Street watches, writes, imagines, remembers, charting the lives and loves of his neighbors over the course of four seasons. And we see the flimsily disguised underbelly of urban life revealed in all its challenging glory. As the leaves turn from vibrant green to vivid gold, so lives turn and change too, laying bare the truth of the community. Perhaps, ultimately, we all exist on Ophelia Street.",//<![CDATA[,Combine,Hardcover,,256 pages,"
            Published
        September 15th 2015
         by Urbane Publications

            
              (first published June 1st 2015)
            
","['Novels', 'Fiction', 'Womens Fiction']"
9518873-the-upside-of-irrationality,"
      The Upside of Irrationality: The Unexpected Benefits of Defying Logic
",Dan Ariely,"
  4.02
","

  30,339
  ratings
","

    953
    reviews
","“Dan Ariely is a genius at understanding human behavior: no economist does a better job of uncovering and explaining the hidden reasons for the weird ways we act.” — James Surowiecki, author of The Wisdom of Crowds Behavioral economist and New York Times bestselling author of Predictably Irrational Dan Ariely returns to offer a much-needed take on the irrational decisions that influence our dating lives, our workplace experiences, and our temptation to cheat in any and all areas. Fans of Freakonomics, Survival of the Sickest, and Malcolm Gladwell’s Blink and The Tipping Point will find many thought-provoking insights in The Upside of Irrationality.",0061995045,9780061995040),Paperback,,368 pages,"
            Published
        May 17th 2011
         by Harper Perennial

            
              (first published July 8th 2010)
            
","['Psychology', 'Nonfiction', 'Economics', 'Business', 'Science']"
50127,"
      Inside the Crosshairs: Snipers in Vietnam
",Michael Lee Lanning,"
  3.70
","

  100
  ratings
","

    3
    reviews
","""The American sniper could be regarded as the greatest all-around rifleman the world has ever known. . . .""At the start of the war in Vietnam, the United States had no snipers; by the end of the war, Marine and army precision marksmen had killed more than 10,000 NVA and VC soldiers--the equivalent of an entire division--at the cost of under 20,000 bullets, proving that long-range shooters still had a place in the battlefield. Now noted military historian Michael Lee Lanning shows how U.S. snipers in Vietnam--combining modern technology in weapons, ammunition, and telescopes--used the experience and traditions of centuries of expert shooters to perfect their craft. To provide insight into the use of American snipers in Vietnam, Lanning interviewed men with combat trigger time, as well as their instructors, the founders of the Marine and U.S. Army sniper programs, and the generals to whom they reported. Backed by hard information and firsthand accounts, the author demonstrates how the skills these one-shot killers honed in the jungles of Vietnam provided an indelible legacy that helped save American lives in Grenada, the Gulf War, and Somalia and continues to this day with American troops in Bosnia.",0804116202,9780804116206),Paperback,,288 pages,"
            Published
        July 29th 1998
         by Ballantine Books

      ","['War', 'Military Fiction', 'War', 'North American Hi...', 'American History']"
61957,"
      Decision at Doona
",Anne McCaffrey,"
  3.75
","

  4,292
  ratings
","

    90
    reviews
","A fateful encounter between star-roving races by the author of the bestselling Dragonriders of Pern series!After the first human contact with the Siwannese, that entire race committed mass suicide. So the Terran government made a law--no further contact would be allowed with sentient creatures anywhere in the galaxy. Therefore Doona could be colonized only if an official survey established that the planet was both habitable and uninhabited.But Spaceship had made a mistake--Doona was inhabited. Now the colonists' choice was limited. Leave Doona and return to the teeming hell of an overpopulated Terra. Or kill the catlike Hrrubans. Or learn, for the first time in history, how to coexist with an alien race.",0345353773,9780345353771),Paperback,,256 pages,"
            Published
        October 12th 1987
         by Del Rey Books

            
              (first published April 1969)
            
","['Science Fiction', 'Fantasy', 'Fiction']"
23014653-landline,"
      Landline
",Rainbow Rowell,"
  3.55
","

  144,290
  ratings
","

    17,889
    reviews
","Georgie McCool knows her marriage is in trouble; it has been in trouble for a long time. She still loves her husband, Neal, and Neal still loves her, deeply — but that almost seems beside the point now.Maybe that was always beside the point.Two days before they’re supposed to visit Neal’s family in Omaha for Christmas, Georgie tells Neal that she can’t go. She’s a TV writer, and something’s come up on her show; she has to stay in Los Angeles. She knows that Neal will be upset with her — Neal is always a little upset with Georgie — but she doesn't expect him to pack up the kids and go home without her.When her husband and the kids leave for the airport, Georgie wonders if she’s finally done it. If she’s ruined everything.That night, Georgie discovers a way to communicate with Neal in the past. It’s not time travel, not exactly, but she feels like she’s been given an opportunity to fix her marriage before it starts...Is that what she’s supposed to do?Or would Georgie and Neal be better off if their marriage never happened?",1250049547,9781250049544),Paperback,,320 pages,"
            Published
        July 7th 2015
         by St. Martin's Griffin

            
              (first published July 8th 2014)
            
","['Fiction', 'Romance', 'Contemporary', 'Adult', 'Womens Fiction', 'Chick Lit', 'Adult Fiction']"
418703,"
      Literacy and Longing in L.A.
",Jennifer Kaufman,"
  2.95
","

  1,494
  ratings
","

    292
    reviews
","Some women shop. Some eat. Dora cures the blues by bingeing on books—reading one after another, from Flaubert to bodice rippers, for hours and days on end. In this wickedly funny and sexy literary debut, we meet the beguiling, beautiful Dora, whose unique voice combines a wry wit and vulnerability as she navigates the road between reality and fiction.Dora, named after Eudora Welty, is an indiscriminate book junkie whose life has fallen apart—her career, her marriage, and finally her self-esteem. All she has left is her love of literature, and the book benders she relied on as a child. Ever since her larger-than-life father wandered away and her book-loving, alcoholic mother was left with two young daughters, Dora and her sister, Virginia, have clung to each other, enduring a childhood filled with literary pilgrimages instead of summer vacations. Somewhere along the way Virginia made the leap into the real world. But Dora isn’t quite there yet. Now she’s coping with a painful separation from her husband, scraping the bottom of a dwindling inheritance, and attracted to a seductive book-seller who seems to embody all that literature has to offer—intelligent ideas, romance, and an escape from her problems. Joining Dora in her odyssey is an elderly society hair-brusher, a heartbroken young girl, a hilarious off-the-wall female teamster, and Dora’s mother, now on the wagon, trying to make amends. Along the way Dora faces some powerful choices. Between two irresistible men. Between idleness and work. And most of all between the joy of well-chosen words and the untidiness of real people and real life.From the Hardcover edition.",0385340184,9780385340182),Paperback,,352 pages,"
            Published
        May 29th 2007
         by Delta

            
              (first published 2006)
            
","['Fiction', 'Womens Fiction', 'Chick Lit', 'Writing', 'Books About Books', 'Romance']"
12509791-the-next-right-thing,"
      The Next Right Thing
",Dan Barden,"
  3.37
","

  246
  ratings
","

    72
    reviews
","Southern California home builder extraordinaire Randy Chalmers has to admit he’d be dead or in prison were it not for his best friend, lawyer, and Alcoholics Anonymous sponsor, Terry Elias. A former police officer, Randy narrowly escaped being an evening news highlight during years ravaged by anger and alcohol. Thanks to Terry’s coaching and an endless stream of caffeine-fueled AA meetings, Randy’s been off the booze for eight years, has a successful new career, and is thriving in a healthy relationship with his vegan yoga-instructor girlfriend. All is well . . . until Terry, himself supposedly sober for fifteen years, is found dead of a heroin overdose. How could Terry, who had dragged so many others from the edge, jump off himself? Convinced that something (or someone) must have pushed him, Randy is soon off on a dry-drunk quest for answers—and possibly revenge. He discovers a trail of dirty secrets that lead to missing persons, shady real estate deals, hydroponic pot farms, and Internet pornography. When his suspicions ultimately connect Terry’s death to the activities of a recently appointed Superior Court judge—who just happens to be dating Randy’s ex-wife—Randy has to ask himself: Is he really onto something or just suffering from grief and paranoia? Will his increasingly frenzied behavior ruin his current relationship and his chances of regaining custody of his daughter? Will he destroy the life that he has worked so hard to achieve? Will he reach for a drink?The Next Right Thing is a hilarious and harrowing combination of thriller and recovery tale, equal parts hard-earned wisdom and old-fashioned suspense.",English,English,Hardcover,,304 pages,"
            Published
        March 6th 2012
         by The Dial Press

            
              (first published January 1st 2012)
            
","['Fiction', 'Mystery', 'Thriller', 'Thriller', 'Mystery Thriller', 'Mystery', 'Crime']"
17910471-vicious,"
      Vicious
",V.E. Schwab,"
  4.25
","

  73,594
  ratings
","

    13,194
    reviews
","A masterful, twisted tale of ambition, jealousy, desire, and superpowers.Victor and Eli started out as college roommates—brilliant, arrogant, lonely boys who recognized the same sharpness and ambition in each other. In their senior year, a shared research interest in adrenaline, near-death experiences, and seemingly supernatural events reveals an intriguing possibility: that under the right conditions, someone could develop extraordinary abilities. But when their thesis moves from the academic to the experimental, things go horribly wrong.Ten years later, Victor breaks out of prison, determined to catch up to his old friend (now foe), aided by a young girl whose reserved nature obscures a stunning ability. Meanwhile, Eli is on a mission to eradicate every other super-powered person that he can find—aside from his sidekick, an enigmatic woman with an unbreakable will. Armed with terrible power on both sides, driven by the memory of betrayal and loss, the archnemeses have set a course for revenge—but who will be left alive at the end?",1466822171,9781466822177),ebook,,368 pages,"
            Published
        September 24th 2013
         by Tor Books

      ","['Fantasy', 'Science Fiction', 'Fiction', 'Adult']"
15016,"
      The Complete Conversations with God: An Uncommon Dialogue
",Neale Donald Walsch,"
  4.35
","

  4,823
  ratings
","

    148
    reviews
","To mark the tenth anniversary of the publication of Conversations with God, Book 1, all three of the most essential books in Neale Donald Walsch's seminal trilogy are brought together in one beautiful volume just in time for the gift-giving season.Conversations with God, Book 1 was the start of Neale Donald Walsch's ongoing dialogue with God. The trilogy contains the most essential truths and lessons for spiritual seekers, and these books are the bestselling of all the author's works. Featuring a new foreword by the author, printed throughout in two colors, and inserted in a fully enclosed full-color box, this remarkable book will be a Christmas gift to treasure.",0399153292,9780399153297),Hardcover,,744 pages,"
            Published
        November 1st 2005
         by Tarcherperigee

            
              (first published January 1st 1998)
            
","['Spirituality', 'Nonfiction', 'Religion', 'Philosophy']"
334804,"
      Hattie and the Wild Waves: A Story From Brooklyn
",Barbara Cooney,"
  4.00
","

  514
  ratings
","

    34
    reviews
",,0140541934,9780140541939),Paperback,,48 pages,"
            Published
        July 1st 1993
         by Puffin

            
              (first published January 1st 1990)
            
","['Childrens', 'Picture Books', 'Childrens', 'Fiction']"
6629359-the-strangest-man,"
      The Strangest Man: The Hidden Life of Paul Dirac, Mystic of the Atom
",Graham Farmelo,"
  4.12
","

  4,490
  ratings
","

    270
    reviews
","'A monumental achievement - one of the great scientific biographies.' Michael FraynThe Strangest Man is the Costa Biography Award-winning account of Paul Dirac, the famous physicist sometimes called the British Einstein. He was one of the leading pioneers of the greatest revolution in twentieth-century science: quantum mechanics. The youngest theoretician ever to win the Nobel Prize for Physics, he was also pathologically reticent, strangely literal-minded and legendarily unable to communicate or empathize. Through his greatest period of productivity, his postcards home contained only remarks about the weather.Based on a previously undiscovered archive of family papers, Graham Farmelo celebrates Dirac's massive scientific achievement while drawing a compassionate portrait of his life and work. Farmelo shows a man who, while hopelessly socially inept, could manage to love and sustain close friendship.The Strangest Man is an extraordinary and moving human story, as well as a study of one of the most exciting times in scientific history.'A wonderful book . . . Moving, sometimes comic, sometimes infinitely sad, and goes to the roots of what we mean by truth in science.' Lord Waldegrave, Daily Telegraph",0465018270,9780465018277),Hardcover,,539 pages,"
            Published
        August 1st 2009
         by Basic Books (AZ)

            
              (first published January 1st 2009)
            
","['Biography', 'Science', 'Nonfiction', 'Science', 'Physics', 'History']"
19127904-writing-about-magic,"
      Writing About Magic
",Rayne Hall,"
  3.89
","

  141
  ratings
","

    31
    reviews
","Do you write fantasy fiction? This book is a resource for authors. Crammed with information, tips, and plot ideas, it helps you create stories about magic and magicians which are believable and exciting.Learn about power-raising, ritual, training, initiation, love spells, sex magic, costuming, equipment, correspondences, magical weapons, healing, protection, miracles, spells, amulets, talismans, curses, hexes, illusionists, charlatans, natural and ceremonial magic, witchcraft, shamanism, alchemy, necromancy, ethics, conflicts, secrecy and more. Draw up a psychological profile for your magician, invent fictional spells that work, avoid blunders, and create trouble for your characters. This book is part of the Writing Craft series (Writing Fight Scenes, Writing Scary Scenes, The Word-Loss Diet, Writing About Villains), and is especially useful for writers of high fantasy, urban fantasy and paranormal romance.British English.CONTENTS1. MAGICIAN CHARACTERSPersonality Profile. Food for Thought. Assignment2. MAGIC SYSTEMSPick a System. High Magic and Low Magic. Black Magic and White Magic. Ceremonial Magic. Natural Magic. Religious Magic. Alchemy. Traditional Witchcraft. Wiccan Witchcraft. Necromancy. Shamanism. Ancient Egyptian Magic. Folk Magic. Voodoo. Invent a System. Terms, Definitions, Spellings. Blunders to Avoid. Further Reading. Food For Thought. Assignment.3. TRAINING AND INITIATIONTraining Opportunities. School of Magic. Apprenticeship. Self-Study. Part-Time Study Informal Learning. Candidate Selection. The Daily Grind of Learning. Examples from Literature. Initiation. Blunders to Avoid. Food for Thought. Assignment.4. RITUAL AND POWER-RAISINGStructure of the Ritual. Casting the Circle. Invocation. Altering the State of Consciousness. Raising Power. Speaking the Spell. Dismissing the Spirits. Closing the Circle. Grounding. Keeping Records. Resting. Fiction Ideas for Power-Raising. Blunders to Avoid. Food For Thought. Assignment.5. LOCATION AND CIRCLE-CASTINGChoosing the venue. How to Cast the Circle. Choosing the Time. Plot Possibilities. Food for Thought. Assignment.6. COSTUMING AND EQUIPMENTWhat the Magician Wears. Equipment. Plot Possibilities. Further Reading Food for Thought. Assignment.7. PHRASING THE SPELLHow to Write A Spell. Sample Spells. Further Reading. Food for Thought. Assignment.8. CORRESPONDENCESUsing Charts. Correspondence Topics. List of Colour Correspondences. Further Reading. Food for Thought. Assignment.9. LOVE SPELLSRituals. Clients. Conflicts. Does Your Magician Perform Love Spells? Conflict - Plot Possibilities. Consequences - Plot Possibilities. Further Reading. Food for Thought. Assignment.10. SEX MAGICPower-Raising. Structure of the Ritual. Variations. Plot Possibilities. Further Reading. Assignment.11. MAGICAL WEAPONS AND WARFAREMaterial, Size and Shape. How it Works. Charging and Cleansing. Plot Possibilities. How to Defeat a Magician. Magic in Warfare. Assignment.12. HEALING AND PROTECTIONHealing. Protection. Guarding Against Harmful Magic. Hexes and Curses. Protection Against Magical Attacks. Talismans and Amulets. Further Reading. Food for Thought. Assignment.13. ETHICS, CONFLICTS, SECRECYEthics. Villainous Ethics. The Wiccan Rede. Secrecy. When Mages Make Mistakes - Plot Possibilities. Outer Conflict - Plot Possibilities. Inner Conflict - Plot Possibilities. Food for Thought. Assignment.14. ILLUSTIONISTS AND CHARLATANSIllusionists. What They Do. How It's Done.",English,English,Kindle Edition,,144 pages,"
            Published
        May 11th 2013
         by Scimitar Press

      ","['Language', 'Writing', 'Nonfiction']"
11387451-the-splendour-falls,"
      The Splendour Falls
",Rosemary Clement-Moore,"
  3.82
","

  5,342
  ratings
","

    604
    reviews
","Sylvie is broken. Her father's death broke her heart. Her mother's remarriage broke her spirit. And a broken leg ended her career as a ballerina. She's lost so much... is she losing her mind as well?Shawn is the resident golden boy, the one everyone thinks Sylvie should be with, the obvious choice.Rhys is hansome and mysterious and has a hold on Sylvie that she doesn't quite understand.A heroine who will steal your heart.A house that will haunt you.A love story that will leave you breathless.",English,English,Paperback,,513 pages,"
            Published
        2010
         by Corgi

            
              (first published September 8th 2009)
            
","['Young Adult', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal', 'Ghosts']"
