35084084-warfare,"
      Warfare
",Julie  Hall,"
  4.46
","

  419
  ratings
","

    91
    reviews
","The battle is far from over.When the lives of her loved ones are put in peril, who will Audrey turn to for help? On the surface, Audrey's existence in the afterlife is coming together. Her quirky new mentor guides her on the path to becoming the demon hunter she always hoped. She has great friends and even a kinda-sorta-maybe new boyfriend. But if things are so wonderful, why is Logan never far from her thoughts? After learning that her family is the target of an unprecedented demonic siege Audrey puts all she’s gained in jeopardy by defying heavenly authorities and returning to Earth. Stranded at the place she once called home with the one person she's been desperate to forget, she'll face vicious monsters, betrayers, and a legion of demons with an insidious weapon that even her celestial sword can't defeat. Will Audrey’s mistakes in the afterlife be what destroys the lives of the ones she loves the most?",,,Kindle Edition,,273 pages,"
            Published
        June 13th 2017
         by Julie Hall 

      ","['Fantasy', 'Young Adult', 'Fantasy', 'Paranormal', 'Christian Fiction']"
6415386-blood-of-elves,"
      Blood of Elves
",Andrzej Sapkowski,"
  4.18
","

  54,080
  ratings
","

    2,407
    reviews
","Watch for the signs! What signs these shall be, I say unto you: first the earth will flow with the blood of Aen Seidhe, the Blood of Elves...For over a century, humans, dwarves, gnomes, and elves have lived together in relative peace. But times have changed, the uneasy peace is over, and now the races are fighting once again. The only good elf, it seems, is a dead elf.Geralt of Rivia, the cunning assassin known as The Witcher, has been waiting for the birth of a prophesied child. This child has the power to change the world - for good, or for evil.As the threat of war hangs over the land and the child is hunted for her extraordinary powers, it will become Geralt's responsibility to protect them all - and the Witcher never accepts defeat.Following The Last Wish, BLOOD OF ELVES is the new novel starring Geralt of Rivia, the inspiration for the critically-acclaimed videogame The Witcher.",,,Kindle Edition,,416 pages,"
            Published
        
        

            
              (first published 1994)
            
","['Fantasy', 'Fiction', 'European Literature', 'Polish Literature']"
26816090-naruto-----naruto,"
      NARUTO -ナルト- イタチ真伝 暗夜篇 [Naruto: Itachi Shinden — An'ya-hen]
",Masashi Kishimoto,"
  4.57
","

  481
  ratings
","

    58
    reviews
",,4087033805,9784087033809),Paperback,,290 pages,"
            Published
        October 2nd 2015
         by Shueisha

      ","['Sequential Art', 'Manga', 'Novels', 'Light Novel', 'Fantasy', 'Fiction', 'Comics Manga', 'Media Tie In', 'Anime', 'War', 'Sequential Art', 'Comics', 'Asian Literature', 'Japanese Literature', 'Novels']"
17880304,"
      მარტოობის ასი წელიწადი
",Gabriel García Márquez,"
  4.06
","

  674,962
  ratings
","

    26,722
    reviews
","რომანი ლათინოამერიკული მაგიური რეალიზმის ერთ-ერთი ყველაზე თვალსაჩინო ნიმუშია. ლიტერატურული ტექსტი მკითხველს ცხოვრებისეული სიმართლით, მოვლენებისა და ხასიათების ეპიკურობით აოცებს. ეს არის რომანი, სადაც ერთმანეთის გვერდიგვერდ დგას სინამდვილე და გამონაგონი, დრამა და ლირიკა, ტრაგედია და კომედია. რომანში უხვად არის გამოყენებული უძველესი კულტურული სიმდიდრე: კლასიკური მითოლოგიური თემები, ხალხური ზღაპრული სახეები.თანამედროვე მსოფლიო ლიტერატურის ერთ-ერთი უმნიშვნელოვანესი მოვლენა, ნობელის პრემიით აღნიშნული აღტაცება, კოლუმბიელი მწერლის მიერ დახატული სოფელი მაკონდო, ბუენდიების დინასტია და თაობიდან თაობას გადაცემული მარტოობის სევდა; არარეალური სამყარო, რომელშიც თითოეული ჩვენგანი რეალურად ვცხოვრობთ.",,,Paperback,,476 pages,"
            Published
        2011
         by სიესტა

            
              (first published June 5th 1967)
            
","['Fiction', 'Classics', 'Magical Realism', 'Literature']"
27840608-kierkegaard,"
      Kierkegaard: A Single Life
",Stephen Backhouse,"
  3.98
","

  329
  ratings
","

    80
    reviews
","Discover a new understanding of Kierkegaard’s thought and his life, a story filled with romance, betrayal, humor, and riots.Kierkegaard, like Einstein and Freud, is one of those geniuses whose ideas permeate the culture and shape our world even when relatively few people have read their works. That lack of familiarity with the real Kierkegaard is about to changeThis lucid new biography by scholar Stephen Backhouse presents the genius as well as the acutely sensitive man behind the brilliant books. Scholarly and accessible, Kierkegaard: A Single Life introduces his many guises—the thinker, the lover, the recluse, the writer, the controversialist—in prose so compelling it reads like a novel.One chapter examines Kierkegaard’s influence on our greatest cultural icons—Kafka, Barth, Bonhoeffer, Camus, and Martin Luther King Jr., to name only a few. A useful appendix presents an overview of each of Kierkegaard’s works, for the scholar and lay reader alike.",0310520886,9780310520887),Hardcover,,304 pages,"
            Published
        August 16th 2016
         by Zondervan

      ","['Biography', 'Philosophy', 'History', 'Nonfiction', 'Religion', 'Theology']"
30123268-all-rise-for-the-honorable-perry-t-cook,"
      All Rise for the Honorable Perry T. Cook
",Leslie Connor,"
  4.31
","

  5,289
  ratings
","

    939
    reviews
","From Leslie Connor, award-winning author of Waiting for Normal and Crunch, comes a soaring and heartfelt story about love, forgiveness, and how innocence makes us all rise up. All Rise for the Honorable Perry T. Cook is a powerful story, perfect for fans of Wonder and When You Reach Me.Eleven-year-old Perry was born and raised by his mom at the Blue River Co-ed Correctional Facility in tiny Surprise, Nebraska. His mom is a resident on Cell Block C, and so far Warden Daugherty has made it possible for them to be together. That is, until a new district attorney discovers the truth—and Perry is removed from the facility and forced into a foster home.When Perry moves to the “outside” world, he feels trapped. Desperate to be reunited with his mom, Perry goes on a quest for answers about her past crime. As he gets closer to the truth, he will discover that love makes people resilient no matter where they come from . . . but can he find a way to tell everyone what home truly means?",1504695984,9781504695985),Audio CD,,,"
            Published
        March 1st 2016
         by HarperCollins

      ","['Childrens', 'Middle Grade', 'Realistic Fiction', 'Fiction', 'Family', 'Childrens', 'Young Adult']"
85373,"
      Prisoner of Love
",Jean Genet,"
  4.14
","

  385
  ratings
","

    35
    reviews
","Starting in 1970, Jean Genet—petty thief, prostitute, modernist master—spent two years in the Palestinian refugee camps in Jordan. Always an outcast himself, Genet was drawn to this displaced people, an attraction that was to prove as complicated for him as it was enduring. Prisoner of Love, written some ten years later, when many of the men Genet had known had been killed, and he himself was dying, is a beautifully observed description of that time and those men as well as a reaffirmation of the author's commitment not only to the Palestinian revolution but to rebellion itself. For Genet's most overtly political book is also his most personal—the last step in the unrepentantly sacrilegious pilgrimage first recorded in The Thief's Journal, and a searching meditation, packed with visions, ruses, and contradictions, on such life-and-death issues as the politics of the image and the seductive and treacherous character of identity. Genet's final masterpiece is a lyrical and philosophical voyage to the bloody intersection of oppression, terror, and desire, at the heart of the contemporary world.",1590170288,9781590170281),Paperback,,430 pages,"
            Published
        January 31st 2003
         by NYRB Classics

            
              (first published 1982)
            
","['Cultural', 'France', 'Fiction', 'GLBT', 'Queer']"
416553,"
      Night on the Galactic Railroad
",Kenji Miyazawa,"
  3.98
","

  1,045
  ratings
","

    122
    reviews
",,1562193325,9781562193324),Audio Cassette,,,"
            Published
        1995
         by Central Park Media

            
              (first published October 1934)
            
","['Fantasy', 'Asian Literature', 'Japanese Literature', 'Cultural', 'Japan', 'Fiction', 'Classics', 'Childrens']"
26156469-never-split-the-difference,"
      Never Split the Difference: Negotiating As If Your Life Depended On It
",Chris Voss,"
  4.39
","

  27,831
  ratings
","

    2,270
    reviews
","A former international hostage negotiator for the FBI offers a new, field-tested approach to high-stakes negotiations—whether in the boardroom or at home.After a stint policing the rough streets of Kansas City, Missouri, Chris Voss joined the FBI, where his career as a hostage negotiator brought him face-to-face with a range of criminals, including bank robbers and terrorists. Reaching the pinnacle of his profession, he became the FBI’s lead international kidnapping negotiator. Never Split the Difference takes you inside the world of high-stakes negotiations and into Voss’s head, revealing the skills that helped him and his colleagues to succeed where it mattered most: saving lives. In this practical guide, he shares the nine effective principles—counter-intuitive tactics and strategies—you too can use to become more persuasive in both your professional and personal life.Life is a series of negotiations you should be prepared for: buying a car; negotiating a salary; buying a home; renegotiating rent; deliberating with your partner. Taking emotional intelligence and intuition to the next level, Never Split the Difference gives you the competitive edge in any discussion.",0062407805,9780062407801),Hardcover,,274 pages,"
            Published
        May 17th 2016
         by HarperBusiness

      ","['Business', 'Nonfiction', 'Psychology', 'Self Help']"
13553579-ulysses,"
      Ulysses
",James Joyce,"
  3.73
","

  101,662
  ratings
","

    6,090
    reviews
","James Joyce's astonishing masterpiece, Ulysses, tells of the diverse events which befall Leopold Bloom and Stephen Dedalus in Dublin on 16 June 1904, during which Bloom's voluptuous wife, Molly, commits adultery. Initially deemed obscene in England and the USA, this richly-allusive novel, revolutionary in its Modernistic experimentalism, was hailed as a work of genius by W. B. Yeats, T. S. Eliot and Ernest Hemingway. Scandalously frank, wittily erudite, mercurially eloquent, resourcefully comic and generously humane, Ulysses offers the reader a life-changing experience.",9781840226,9781840226,Paperback,,682 pages,"
            Published
        
         by WordsWorth Classics

            
              (first published February 2nd 1922)
            
","['Classics', 'Fiction', 'Literature', 'Novels']"
33413929-the-love-letters-of-abelard-and-lily,"
      The Love Letters of Abelard and Lily
",Laura Creedle,"
  3.84
","

  1,989
  ratings
","

    434
    reviews
","When Lily Michaels-Ryan ditches her ADHD meds and lands in detention with Abelard, who has Asperger’s, she’s intrigued—Abelard seems thirty seconds behind, while she feels thirty seconds ahead. It doesn't hurt that he’s brilliant and beautiful.When Abelard posts a quote from The Letters of Abelard and Heloise online, their mutual affinity for ancient love letters connects them. The two fall for each other. Hard. But is it enough to bridge their differences in person?This hilarious, heartbreaking story of human connection between two neurodivergent teens creates characters that will stay with you long after you finish reading.",0544932056,9780544932050),Hardcover,,339 pages,"
            Published
        December 26th 2017
         by HMH Books for Young Readers

      ","['Young Adult', 'Contemporary', 'Romance', 'Health', 'Mental Health', 'Fiction', 'Mental Health', 'Mental Illness']"
34223569-why-do-black-men-hurt-their-women,"
      Why Do Black Men Hurt Their Women?: Discovering Why Black Men Cause So Much Hurt On Women They Love
",Raymond Sturgis,"
  5.00
","

  2
  ratings
","

    0
    reviews
",""".....Black Men must Understand, that Hurting their Women, they are hurting the Only Ally that Stands with them in their darkest times....."" WHY DO BLACK MEN HURT THEIR WOMEN? explore real relationships and marriage between black men and their women that once was filled with bliss, but ended due to complications that was too painful to overcome. Many men feel that the sole reason their relationships or marriages end is because of disrespect and cheating. Black men hurt their women for numerous reasons, and this book reflect the consciousness of men that are sorrowful and wish circumstances were different so the outcome of their relationships would not have ended. This book has been revised with new chapters for more reading pleasure!",,,Kindle Edition,,,"
            Published
        February 9th 2017
         by Createspace

      ",[]
17364,"
      Surely You're Joking, Mr. Feynman!
",Richard P. Feynman,"
  4.27
","

  134,457
  ratings
","

    4,949
    reviews
","A series of anecdotes, such as are included in Surely You're Joking, Mr Feynman, shouldn't by rights add up to an autobiography, but that's just one of the many pieces of received wisdom that Nobel Prize-winning physicist Richard Feynman (1918-88) cheerfully ignores in this engagingly eccentric book. Fiercely independent (read the chapter entitled ""Judging Books by Their Covers""), intolerant of stupidity even when it comes packaged as high intellectualism (check out ""Is Electricity Fire?""), unafraid to offend (see ""You Just Ask Them?""), Feynman informs by entertaining. It's possible to enjoy Surely You're Joking, Mr Feynman, a bestseller ever since its initial publication in 1985, simply as a bunch of hilarious yarns with the author as know-it-all hero. At some point, however, attentive readers realise that underneath all the merriment simmers a running commentary on what constitutes authentic knowledge: learning by understanding, not by rote; refusal to give up on seemingly insoluble problems, and total disrespect for fancy ideas that have no grounding in the real world. Feynman himself had all these qualities in spades, and they come through with vigour and verve in his no-bull prose. No wonder his students--and readers around the world--adored him. --Wendy Smith",009917331X,9780099173311),Paperback,,350 pages,"
            Published
        December 17th 2006
         by Vintage

            
              (first published 1985)
            
","['Science', 'Nonfiction', 'Biography', 'Science', 'Physics', 'Autobiography', 'Memoir']"
6482838-before-i-fall,"
      Before I Fall
",Lauren Oliver,"
  3.91
","

  276,908
  ratings
","

    19,804
    reviews
","What if you had only one day to live? What would you do? Who would you kiss? And how far would you go to save your own life?Samantha Kingston has it all: the world’s most crush-worthy boyfriend, three amazing best friends, and first pick of everything at Thomas Jefferson High—from the best table in the cafeteria to the choicest parking spot. Friday, February 12, should be just another day in her charmed life.Instead, it turns out to be her last.Then she gets a second chance. Seven chances, in fact. Reliving her last day during one miraculous week, she will untangle the mystery surrounding her death—and discover the true value of everything she is in danger of losing.",006172680X,9780061726804),Hardcover,,490 pages,"
            Published
        March 2nd 2010
         by HarperCollins

      ","['Young Adult', 'Contemporary', 'Fiction', 'Romance', 'Fantasy', 'Realistic Fiction', 'Young Adult', 'Teen', 'Fantasy', 'Paranormal', 'Death', 'Audiobook']"
32881139-el-asesinato-de-roger-ackroyd,"
      El asesinato de Roger Ackroyd
",Agatha Christie,"
  4.24
","

  120,821
  ratings
","

    8,238
    reviews
",,,,Hardcover,,219 pages,"
            Published
        2010
         by RBA Coleccionables

            
              (first published June 1926)
            
","['Mystery', 'Fiction', 'Classics', 'Mystery', 'Crime']"
67724,"
      The Last Testament of Oscar Wilde
",Peter Ackroyd,"
  3.81
","

  510
  ratings
","

    20
    reviews
","Na een pijnlijke veroordeling wegens homoseksualiteit en zijn verblijf in een Engelse gevangenis leefde Oscar Wilde (1854-1900) de laatste vier maanden van zijn leven in Parijs. Dit boek nu bevat zijn memoires zoals hij die gedurende die periode zou kunnen hebben geschreven: zijn fictieve autobiografie dus. Hoewel zijn levensloop wel wordt gevolgd, gaat het hier niet om de historische juistheid, maar om het psychologisch portret dat uit het dagboek van Wilde spreekt. En dat portret is buitengewoon knap getekend: zowel de publieke persoonlijkheid van de dandy alsook de gevoelige en kunstzinnige estheet (die Wilde beide was) komen er in naar voren, verenigd op een wijze die een wel buitengewoon levendig beeld van Oscar Wilde schetst. Bovendien heeft de auteur een perfect gevoel voor het soort paradox en aforisme waar Wilde in grossierde. Een meesterwerk dat uitblinkt door diep psychologisch inzicht en warme sympathie voor een heel bijzonder mens. Voorbeeldig goede, soepele vertaling.",0349100594,9780349100593),Paperback,,185 pages,"
            Published
        May 1st 1991
         by Abacus

            
              (first published June 1st 1983)
            
","['Fiction', 'Historical', 'Historical Fiction', 'LGBT', 'European Literature', 'British Literature', 'Historical']"
21947735,"
      مزرعة الحيوان
",George Orwell,"
  3.92
","

  2,410,716
  ratings
","

    47,561
    reviews
","مزرعة الحيوان، حكاية حيوانات من خلالها يقدم جورج أورويل هجاءً ساخراً ونقداً للأنظمة الشمولية، ولإنسان السلطة وإنحرافاته.قررت الحيوانات ذات يوم، بعد أن حركتها المُثل العليا للخنزير العجوز ""ميجر"" أن تثور ضد سيدها، بأمل أن تعيش حياة مستقلة تسودها العدالة والتعاون والسلم بين الجميع، عندما سقطت المزرعة في يد الحيوانات ساد الإحترام للوصايا السبع التي تبجّل السلام، وتأكد التنوعَ القائم بينها، أما العدو فقد تم تحديده بوضوح: إنه الإنسان، وقد أجمعت الحيوانات على ذلك.لكن الخنازير توصلت بسرعة إلى الإستئثار بالسلطة، فاستعبدت باقي الحيوانات واستغلت ذكاءها بهدف التحكم في مخاوفها وقامت بتحريف الماضي لمصلحتها، وتم تشويه المثل العليا بسرعة فائقة، المبادئ العامة تم إفسادها، فظهر الدكتاتور ""نابوليون""، وأقام تقديساً للذاتية، ووضع الحيوانات الأخرى في حالة من الإذعان له، وأرهقهم في العمل المنهك.رغم ذلك، تمكن من الحفاظ على شعلة الأمل داخلهم، ووضع أمامهم هدفاً متعذراً، ووعدهم بحياة أفضل، وتركهم داخل هذه اليوتوبيا، مرت السنين، ولا شيء ميّز الخنازير عن أسيادها السابقين... لم يبق في النهاية من الوصايا السبع التي كتبت في البداية على الجدار، سوى وصية واحدة.""جميع الحيوانات متساوية""، لكن بعضها أكثر مساواةً من غيرها""، هذه الإستعارة اللامعة التي تخيلها جورج أورويل توضّح إنحرافات السياسة والسلطة، كما أنها أيضاً ترسم، بطريقة مذهلة، كيف أن الرغبة في التغيير يمكن أن تقود إلى الدكتاتورية، وكيف أنه من السهل التحكم في عقل الآخر بواسطة الخطابات البراقة، وكيف أن الحيوانات انتهت بتصديق أي شيء، مما يدفع في النهاية إلى التأمل في قوة البروباغندا.",,,Paperback,,144 pages,"
            Published
        
        

            
              (first published August 17th 1945)
            
","['Classics', 'Fiction', 'Science Fiction', 'Dystopia', 'Fantasy', 'Literature', 'Politics', 'Academic', 'School', 'Science Fiction', 'Novels', 'Academic', 'Read For School']"
26590327-elias-i-spioana-c-rturarilor,"
      Elias şi spioana cărturarilor
",Sabaa Tahir,"
  4.30
","

  149,814
  ratings
","

    20,116
    reviews
","Elias este cel mai bun soldat al Academiei militare a Imperiului – şi, în secret, cel care îşi doreşte cel mai puţin să se afle acolo. Aflat pe punctul de a dezerta, se vede obligat să participe la o competiţie nemiloasă al cărei câştigător va fi desemnat împărat.  Laia face parte din clanul Cărturarilor, înrobit de mulţi ani de către Războinici. Când fratele ei este arestat sub acuzaţia de trădare, Laia ia legătura cu mişcarea de rezistenţă împotriva asupritorilor, în speranţa că îi vor elibera fratele. În schimbul ajutorului, rebelii îi cer să se strecoare în Academie şi să spioneze pentru ei.Când Elias şi Laia se întâlnesc, îşi vor da seama că legătura dintre ei este mult mai puternică decât ar fi crezut vreodată şi că soarta Imperiului se află în mâinile lor. Destinele li se încrucişează într-o poveste care se citeşte cu sufletul la gură, despre curaj, iubire, loialitate şi libertate, într-o lume în care totul le este potrivnic.„M-a dat gata… O carte întunecată, complexă, vie, romantică – aşteptaţi-vă să vă simţiţi complet transportaţi.“ - MTV.com„Un lucru pot spune cu siguranţă: n-o poţi lăsa din mână. La un moment dat, pur şi simplu n-o mai poţi lăsa din mână. Sabaa Tahir este o scriitoare bună, dar mai ales este o povestitoare foarte bună.“ - The Huffington Post",6069396219,9786069396216),Hardcover,,562 pages,"
            Published
        September 2015
         by Art

            
              (first published April 28th 2015)
            
","['Fantasy', 'Young Adult', 'Romance']"
16102245-because-of-low,"
      Because of Low
",Abbi Glines,"
  4.13
","

  53,485
  ratings
","

    2,320
    reviews
","Alternate-Cover Edition for this ISBN can be found here.It’s steamy in the Gulf town of Sea Breeze. Physical attraction is the only way to beat the heat in this second book of the Sea Breeze series from bestselling, previously self-published author Abbi Glines.Playboy Cage owns the apartment, and he hosts a revolving door of people, in and out, at all times. Most of them are long-legged hot girls who are never there more than a night or two. When Cage’s new roommate, Marcus, enters the picture, he’s just looking to nurse a broken heart. But there’s one particular semi-frequent regular who catches his eye.Willow—“Low”—is the one Cage wants to marry. But the two of them are night and day, and Marcus can’t see how Low puts up with all of Cage’s womanizing. What she really needs is a real man....like good-looking and sensible Marcus. But that’s going to get real complicated and real messy—real fast.",1442488638,9781442488632),Paperback,,290 pages,"
            Published
        July 2nd 2013
         by Simon Pulse

            
              (first published February 7th 2012)
            
","['Romance', 'New Adult', 'Young Adult', 'Contemporary', 'Romance', 'Contemporary Romance']"
20402708,"
      Від Боккаччо до Аполлінера
",Микола Лукаш,"
  5.00
","

  2
  ratings
","

    0
    reviews
","Проблема цілісного осмислення творчої спадщини Миколи Лукаша відчувається як насущна необхідність і обов’язкова умова повноцінного існування сучасної української культури. «В історії українського художнього перекладу Миколі Лукашеві належить місце особливе, виняткове. Вимовиш оці слова — перекладач, художній переклад,— і мимоволі на думку спадає Микола Лукаш, так, ніби в його імені самі ці терміни персоніфікувалися. Перекладач такого діапазону — рідкісне явище не лише в українській, а і в будь-якій іншій літературі»,— так висловився старший його товариш, найближчий побратим по перу Григорій Кочур.",,,Hardcover,,512 pages,"
            Published
        1990
         by Дніпро

      ",['Poetry']
287510,"
      Lenz
",Georg Büchner,"
  3.61
","

  1,842
  ratings
","

    66
    reviews
","Lenz, Georg Büchner’s visionary exploration of an 18th century playwright’s descent into madness, grew in part out of Alsatian pastor Johann Oberlin’s journal, which is translated here in its entirety for the first time. Lenz is a dispassionate account on the nervous system of a schizophrenic, perhaps the first third-person text ever written from the “inside” of insanity. At his death at the age of 23 in 1837, Georg Büchner also left behind Leonce and Lena, Woyzeck, and Danton’s Death—psychologically and politically acute plays well ahead of their time.Richard Sieburth’s translations include Hölderlin’s Hymns and Fragments, Walter Benjamin’s Moscow Diary, Gérard de Nerval’s Selected Writings and Henri Michaux’s Emergences/Resurgences. His English edition of the Nerval writings won the 2000 PEN Book-of-the-Month-Club Translation Prize.",0974968021,9780974968025),Paperback,,199 pages,"
            Published
        December 1st 2004
         by Archipelago Books

            
              (first published 1835)
            
","['Classics', 'European Literature', 'German Literature', 'Fiction', 'Academic', 'School']"
35989512-paper-girls-vol-4,"
      Paper Girls, Vol. 4
",Brian K. Vaughan,"
  4.17
","

  7,896
  ratings
","

    818
    reviews
","The mind-bending, time-warping adventure from BRIAN K. VAUGHAN and CLIFF CHIANG continues, as intrepid newspaper deliverer Tiffany is launched from the prehistoric past into the year 2000! In this harrowing version of our past, Y2K was even more of a cataclysm than experts feared, and the only person who can save the future is a 12-year-old girl from 1988.Collects issues 16 through 20!",1534305106,9781534305106),Paperback,,128 pages,"
            Published
        April 10th 2018
         by Image Comics

      ","['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Science Fiction', 'Fiction', 'Science Fiction', 'Time Travel', 'Graphic Novels Comics']"
3607898-stealing-light,"
      Stealing Light
",Gary Gibson,"
  3.71
","

  3,046
  ratings
","

    147
    reviews
","For a quarter of a million years, an alien race has been hiding a vast and terrible secretIn the 25th century, only the Shoal possess the secret of faster-than-light travel (FTL), giving them absolute control over all trade and exploration throughout the galaxy. Mankind has operated within their influence for two centuries, establishing a dozen human colony worlds scattered along Shoal trade routes. Dakota Merrick, while serving as a military pilot, has witnessed atrocities for which this alien race is responsible. Now piloting a civilian cargo ship, she is currently ferrying an exploration team to a star system containing a derelict starship. From its wreckage, her passengers hope to salvage a functioning FTL drive of mysteriously non-Shoal origin. But the Shoal are not yet ready to relinquish their monopoly over a technology they acquired through ancient genocide.",0330445960,9780330445962),Paperback,,400 pages,"
            Published
        June 1st 2008
         by Pan Macmillan

            
              (first published 2007)
            
","['Science Fiction', 'Space', 'Space Opera', 'Fiction']"
817418,"
      Once upon a Summer
",Janette Oke,"
  4.05
","

  6,658
  ratings
","

    354
    reviews
",,0871234130,9780871234131),Paperback,,203 pages,"
            Published
        July 1st 1981
         by Bethany House Publishers

            
              (first published 1981)
            
","['Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Historical Fiction', 'Romance']"
24925542-dama-su-kamelijomis,"
      Dama su kamelijomis
",Alexandre Dumas fils,"
  3.99
","

  28,875
  ratings
","

    1,593
    reviews
",,,,Hardcover,,175 pages,"
            Published
        1992
         by  Amžius

            
              (first published 1848)
            
","['Classics', 'Fiction', 'Romance', 'Cultural', 'France', 'European Literature', 'French Literature']"
6511684-crime-e-castigo,"
      Crime e Castigo
",Fyodor Dostoyevsky,"
  4.21
","

  550,754
  ratings
","

    16,157
    reviews
","Com Crime e Castigo, a Editorial Presença inaugura a publicação da obra de um dos maiores escritores de sempre, numa nova e criteriosa tradução, feita directamente a partir do russo. Datado de 1866, este é o primeiro dos grandes romances que Dostoiévski escreveu já em plena maturidade literária, sendo, provavelmente, a mais bem conhecida de todas as suas obras. Recriando um estranho e doloroso mundo em torno da figura do estudante Raskólnikov, perturbado pelas privações e duras condições de vida, é uma das obras por excelência fundadoras da modernidade. Pelo inexcedível alcance e profundidade psicológica, sobretudo no que implica a exploração das motivações não conscientes e a aparente irracionalidade nos comportamentos das personagens, este autor russo tornou-se uma referência universal na literatura, sem perda de continuidade até aos nossos dias. Esta nova versão em língua portuguesa das obras de Dostoiévski, cuja qualidade permite ao leitor fruir plenamente da extraordinária riqueza dos textos originais, e da responsabilidade de Nina e Filipe Guerra.",8496142590,8496142590,Hardcover,"Colecção: Mil Folhas, #55",576 pages,"
            Published
        2003
         by Público

            
              (first published 1866)
            
","['Classics', 'Fiction', 'Cultural', 'Russia', 'Literature', 'Literature', 'Russian Literature']"
885739,"
      The House Of Sleep
",Jonathan Coe,"
  3.95
","

  8,383
  ratings
","

    490
    reviews
","Winner of the Writers' Guild Best Fiction Award in England and the Prix Médicis in FranceLike a surreal and highly caffeinated version of The Big Chill, Jonathan Coe's new novel follows four students who knew each other in college in the eighties. Sarah is a narcoleptic who has dreams so vivid she mistakes them for real events. Robert has his life changed forever by the misunderstandings that arise from her condition. Terry spends his wakeful nights fueling his obsession with movies. And an increasingly unstable doctor, Gregory, sees sleep as a life-shortening disease which he must eradicate.But after ten years of fretful slumber and dreams gone bad, the four reunite in their college town to confront their disorders. In a Gothic cliffside manor being used as a clinic for sleep disorders, they discover that neither love, nor lunacy, nor obsession ever rests.",0140274421,9780140274424),Paperback,,352 pages,"
            Published
        1998
         by Alfred A. Knopf

            
              (first published 1997)
            
","['Fiction', 'Contemporary', 'European Literature', 'British Literature']"
16061473-prince,"
      Prince
",Matt Thorne,"
  3.56
","

  377
  ratings
","

    65
    reviews
","Legendarily reticent, perverse and misleading, Prince is one of the few remaining 80s superstars who still, perhaps, remains unexplained. Now a firm fixture in the pop canon, where such classics as ""Purple Rain"", ""Sign o' the Times"" and ""Parade"" regularly feature in Best Ever Album polls, Prince is still, as he ever was, an enigma. His live performances are legendary (21 Nights at the O2 in 2007) and while recent releases have been modestly successful at best, his influence on urban music, and R'n'B in particular, has never been more evident. The Minneapolis Sound can now be heard everywhere. Matt Thorne's ""Prince"", through years of research and interviews with ex-Revolution members such as Wendy and Lisa, is an account of a pop maverick whose experiments with rock, funk, techno and jazz revolutionized pop. With reference to every song, released and unreleased, over 35 years of recording, Prince will stand for years to come as the go-to book on the Great Man.",0571273491,9780571273492),Hardcover,,672 pages,"
            Published
        October 4th 2012
         by Faber & Faber

            
              (first published January 1st 2012)
            
","['Music', 'Biography', 'Nonfiction']"
25960401-the-lost-writings-of-wu-hsin,"
      The Lost Writings of Wu Hsin: Pointers to Non Duality in Five Volumes
",Roy Melvyn,"
  5.00
","

  2
  ratings
","

    0
    reviews
","Wu Hsin repeatedly returns to three key points. First, on the phenomenal plane, when one ceases to resist What-Is and becomes more in harmony with It, one attains a state of Ming, or clear seeing. Having arrived at this point, all action becomes wei wu wei, or action without action (non-forcing) and there is a working in harmony with What-Is to accomplish what is required.Second, as the clear seeing deepens (what he refers to as the opening of the great gate), the understanding arises that there is no one doing anything and that there is only the One doing everything through the many and diverse objective phenomena which serve as Its instruments.From this flows the third and last: the seemingly separate me is a misapprehension, created by the mind which divides everything into pseudo-subject (me) and object (the world outside of this me). This seeming two-ness (dva in Sanskrit, duo in Latin, dual in English), this feeling of being separate and apart, is the root cause of unhappiness.",,,Kindle Edition,,,"
            Published
        June 13th 2012
         by Lulu.com

      ",[]
35924698-the-witch-doesn-t-burn-in-this-one,"
      The Witch Doesn't Burn in This One
",Amanda Lovelace,"
  3.83
","

  17,302
  ratings
","

    2,972
    reviews
",,1449489427,9781449489427),Paperback,,192 pages,"
            Published
        March 6th 2018
         by Andrews McMeel Publishing

      ","['Poetry', 'Feminism', 'Nonfiction']"
