n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
22387506-de-meeste-dromen-zijn-bedrog,"
      De meeste dromen zijn bedrog
",Mhairi McFarlane,"
  3.82
","

  8,149
  ratings
","

    744
    reviews
","Hij was wel de láátste die ze tegen wilde komen!Na vijftien jaar gaat Anna Alessi voor een reünie terug naar haar middelbare school. Ze ziet er behoorlijk tegenop: ze was als tiener klein en stevig en werd genadeloos gepest.Natúúrlijk is James Fraser de eerste die ze op de reünie tegen het lijf loopt. De knapste jongen van de klas, en Anna’s geheime jeugdliefde. Maar ook de aanvoerder van de pestkoppen van vroeger. Hij is onder de indruk van Anna – ze lijkt helemaal niet meer op het meisje dat ze ooit was.Maar Anna, verslaafd aan kasteelromannetjes en door en door romantisch, vertrouwt hem niet. Zeker, mensen kunnen veranderen; maar er moet nog heel wat gebeuren voordat James Anna’s hart weer kan veroveren!",,,Paperback,,384 pages,"
            Published
        May 28th 2014
         by Boekerij

            
              (first published December 5th 2013)
            
","['Romance', 'Womens Fiction', 'Chick Lit', 'Contemporary', 'Fiction', 'Adult']"
18885416-satin-and-steel,"
      Satin and Steel
",Jayna Vixen,"
  3.87
","

  2,468
  ratings
","

    103
    reviews
","This is Book 2 of the best selling Riding the Line series. All Rhiannon Blake wants is to find her little sister, Mickey. Even though she knows going to a biker bar alone to search for Mickey isn't the best idea, the last thing Rhee expects is to be assaulted. Before things get too far, Dax Jamison, the sexy, tattooed vice president of the Phantoms motorcycle club comes to her rescue. But Rhee has stepped into the middle of something that is far larger than she expects. Dax insists that the Phantoms provide protection for her until he can figure out why she is being targeted by a rival crew. At first, Rhee clashes with Dax—he’s arrogant, domineering, dangerous—and taken. Will Rhee be able to resist her feelings for her rescuer? Will Dax be able to deny his attraction for the girl he’s taken in to protect? This book contains strong language, violence, abuse, and steamy/graphic sexual scenes which some readers might find offensive. This work is intended for readers over the age of 18. Jayna Vixen is an Amazon Bestselling Author. Let yourself be lured in…",,,Kindle Edition,,174 pages,"
            Published
        October 25th 2012
         by Jayna Writes

            
              (first published October 1st 2012)
            
","['Romance', 'Romance', 'Contemporary Romance']"
11510229,"
      كم حياة ستعيش؟
",كريم الشاذلي,"
  3.85
","

  2,881
  ratings
","

    341
    reviews
",سؤال يحمل من البراءة قدر ما يحمل من الخبث !.فلو كان لإبليس أن يغوي أبناء آدم بعبارة واحدة، لكانت هذه العبارة، فيفتح لهم بها بوابة الشهوة، ويلقي في قلوبهم بذرة الطمع والأثرة وحب النفس، ولما لا، وهو يؤكد أن حياة واحدة ستعيشها، يجب ألا تذهب هباء، وعليك أن تنال فيها من اللذه ما قُدر لك أن تنال، وإلا فستنتهي القصة وأنت ـ بطلها ـ تعاني من الحرمان !.وهو نفسه السؤال الذي سيعيدك إلى التفكير في حياتك كلها، تلك الحياة التي لا تُمثل سوى الجزء الأول من القصة وليست القصة كلها، حياتك التي ستعيشها، لتغرس فيها ما ستحصده يوم أن ينفخ في الصور، ونُصبح جميعا بين يدي من لا يظلم مثقال ذرة .لا أُنكر أن الصعوبات قد تربك أذهاننا بعض الوقت، وأن من يضع يده في الماء ليس كمن يضع يده في النار، لكن ما أثق فيه أننا جميعا يوما ما كانت أيدينا في النار !.وقفنا نعاني، ونتألم، ونقاسي من صعوبة العيش، وقسوة الأيام ..أنا .. وأنت .. وهو .. وهي .. تلقينا ضربة أو أكثر صنعت جرحا في في نفوسنا ..لكنني لا زلت أؤكد أنها من تعاليم الأيام ..إنها الخبرة التي ستجعلنا أكثر هدوءًا في المرحلة القادمة .حياة واحدة .. تجربة واحدة .. قصة واحدة .. هذه هي حياتك ..فاصنع فيها ومنها ما يجعلك .. إنسانًا عظيمًا,,,Paperback,الطبعة الأولى,111 pages,"
            Published
        January 1st 2011
         by دار أجيال للنشر والتوزيع

      ","['Self Help', 'International Dev...', 'Human Development']"
18659745-seven-years,"
      Seven Years
",Dannika Dark,"
  4.02
","

  15,671
  ratings
","

    1,195
    reviews
","Seven years ago, my world ended.Seven years later, my new life began.It's been seven years since Lexi Knight lost her brother in a tragic accident. On the anniversary of his death, her brother's best friend shows up unexpectedly - a man she hasn't seen since the funeral. He is no longer the boy Lexi once knew, but a dangerous-looking man with tattoos and dark secrets. He broke her trust and abandoned her family, yet what he reveals makes it impossible to stay angry. Lexi has been secretly infatuated with Austin since childhood, so finding out he's a Shifter just makes him sexier. Dammit.Austin Cole has returned to the city where he grew up, and just in time. He's lived a hard life these past seven years, and the shadows of his past are threatening to destroy Lexi's family. It's time that she learned the truth about her brother, but there is a shocking twist that Austin never saw coming. Now he must protect her family when her mother and sister wind up in mortal danger. Will Lexi learn to accept the truth about who he is, and can Austin salvage a relationship from the ruins of their past?Destiny will find you.------------------------------------------------------------A romance series that will sweep you off your feet.Cliffhanger-freeHEA",,,Kindle Edition,,332 pages,"
            Published
        October 20th 2013
         by Dannika Dark

      ","['Fantasy', 'Paranormal', 'Romance', 'Romance', 'Paranormal Romance', 'Paranormal', 'Shapeshifters', 'Fantasy']"
2507629,"
      Fireshadow
",Anthony Eaton,"
  3.81
","

  143
  ratings
","

    25
    reviews
","In the rain-soaked forests of South Western Australia, the lives of two young men collide across the years, leaving both of them changed forever. Eric is a WWII soldier, a German boy, imprisoned in a strange land. Vinnie is a modern teenager, scarred both physically and emotionally by the death of his sister.When these two lives meet, both will be changed, because sometimes wars are fought as much in the soul, as on the battlefield.",0702233811,9780702233814),Hardcover,,335 pages,"
            Published
        December 31st 2004
         by University of Queensland Pr (Australia)

            
              (first published April 2004)
            
","['Young Adult', 'War', 'World War II', 'Cultural', 'Australia']"
9379365-the-book-of-even-more-awesome,"
      The Book of (Even More) Awesome
",Neil Pasricha,"
  3.99
","

  1,931
  ratings
","

    176
    reviews
","From the author of the #1 International Bestseller ""The Book of Awesome"" and the award-winning, multimillion-hit website 1000awesomethings.com comes...EVEN MORE of the little things that make us smile every day!Neil Pasricha is back with a collection of hundreds more awesome things that deserve celebration including: 
   Coming back to your own bed after a long trip 
   Sneaking cheaper candy into the movie theater 
   Stepping on dry crunchy leaves on the sidewalk 
   Letting go of the gas pump perfectly so you end on a round number 
   When a baby falls asleep on you 
   Finally peeing after holding it forever 
   Pulling a weed and getting all the roots with it 
   Seeing old people holding hands 
   When your pet notices you're in a bad mood and comes to see you 
   When your windshield wipers match the beat of the song you're listening to 
   The smooth feeling on your teeth after you get your braces off 
   When the hiccups stop 
   Driving from a rough road onto a smooth one 
   Puppy breath 
   When the houseguest leaves 
   When the person you're meeting is even later than you are 
   Getting the keys to your first apartment 
 There's even space for you to write your very own Awesome Things in the back. Because couldn't we all use (even more) AWESOME!?",0399157506,9780399157509),Hardcover,,384 pages,"
            Published
        April 28th 2011
         by Penguin Adult HC/TR

            
              (first published April 1st 2011)
            
","['Nonfiction', 'Humor']"
18529022-o-sp-nku-a-mizen,"
      O spánku a mizení
",Katharina Hagena,"
  3.31
","

  186
  ratings
","

    25
    reviews
","Od autorky úspěšného románu Chuť jablečných jadýrek.Během jedné bezesné noci Ellen přemýšlí o událostech, které ji a její dceru zavedly až tam, kde nyní žijí — do velkého, cizího města. V Hamburku pracuje ve výzkumném centru spánku, sama však ne a ne usnout. A tak má po nocích spoustu času na vzpomínání: na to, jak před sedmnácti lety strávila jedno osudové léto v rodné vesnici Grund, obklopené rozvětveným tokem Rýna a hustými lesy. To léto prožila se svým nejlepším přítelem Andreasem a Lutzem, první velkou láskou. Na podzim toho roku Ellen zjistí, že je těhotná. Lutz ale zmizel. A Andreas oněměl. Do Grundu se Ellen i se svou dcerou vrací až po sedmnácti letech ve chvíli, kdy její matka umírá. Tajemství minulosti začínají pomalu vyplouvat na povrch. Ellen se znovu zamiluje, tentokrát do náměsíčného Benna – historika, který v grundských lesích pátrá po stopách vojáka, jenž se tu za války ukrýval. Ellen potká také nenápadnou starou paní, která se do vesnice právě přistěhovala. Netuší však, že tajuplná žena přijela pátrat po neobjasněných okolnostech Lutzova zmizení. A že z něho viní právě Ellen. Nikdo by se nenadál, že v tichosti sleduje všechny okolo sebe a rozhodla se jednat…",,,Hardcover,,280 pages,"
            Published
        September 2013
         by Host

            
              (first published September 10th 2012)
            
","['Roman', 'European Literature', 'German Literature', 'Fiction']"
8450421-hold-still,"
      Hold Still
",Nina LaCour,"
  3.99
","

  19,986
  ratings
","

    1,742
    reviews
","In the wake of her best friend Ingrid's suicide, Caitlin is left alone, struggling to find hope and answers. When she finds the journal Ingrid left behind for her, she begins a journey of understanding and broadening her horizons that leads her to new friendships and first love. Nina LaCour brings the changing seasons of Caitlin's first year without Ingrid to life with emotion, honesty, and captivating writing.",,,Kindle Edition,,241 pages,"
            Published
        October 20th 2009
         by Speak

            
              (first published September 25th 2009)
            
","['Young Adult', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Health', 'Mental Health']"
694270,"
      Green River Rising
",Tim Willocks,"
  3.94
","

  979
  ratings
","

    66
    reviews
","On the day Dr. Ray Klein wins his parole, the disciplinary perfection of Green River Penitentiary in Texas is torn apart by riot - more a tribal war - of unimaginable ferocity. As the inmates take over, the River sucks all inside further toward the abyss. Klein must choose. He must either claim his freedom and abandon his friends and the woman he loves to die, or he must risk all and fight.""Green River Rising"" is a thriller that grabs you at the outset and imprisons you in the iron grip of its headlong plot until the final page. It is also an intelligent, literate, philosophical novel about choice, courage, and love - the dark, violent, sexy story of one man's moral choices in the amoral maelstrom.",0380723573,9780380723577),Mass Market Paperback,,400 pages,"
            Published
        October 1st 1995
         by Avon Books

            
              (first published 1994)
            
","['Fiction', 'Thriller', 'Mystery', 'Crime', 'Mystery', 'Thriller', 'Mystery Thriller']"
20486912-passionate-bid,"
      Passionate Bid
",Tierney O'Malley,"
  3.53
","

  1,291
  ratings
","

    68
    reviews
","This edition no longer available.When fate brings unexpected love, when destiny knocks on your door…there is no escaping it.The destiny of a manDrop dead gorgeous veterinarian, Julian Ravenwood, has made a mistake--slept with a young virgin, Joanie Saint Claire. Forced to do the right thing, he marries her then leaves while she's still in her wedding gown.The fate of a young womanJoanie finds herself facing an altered life after her one night with Julian. She's left alone with a little bug who means the world to her.The spirit of an abandoned wifeAn opportunity to solve Joanie's problems comes when Julian shows up to serve her. She agrees to sign the divorce papers on one condition--he pay her one hundred thousand dollars.The unexpected loveJulian can't believe it. His scrawny bride has grown into a seductive, attractive and feisty woman he can't stop lusting after. And the secret she has kept rocks his world.Publisher's Note: This book was previously released at another publisher. It has been considerably expanded, revised and re-edited for release with Totally Bound Publishing.",,,ebook,,202 pages,"
            Published
        August 1st 2014
         by Totally Bound

            
              (first published March 25th 2010)
            
","['Romance', 'Romance', 'Contemporary Romance', 'Contemporary']"
13570725-wheels-of-steel,"
      Wheels of Steel: Book 2
",Pepper Pace,"
  4.30
","

  503
  ratings
","

    18
    reviews
","In book 1 you were introduced to Robin and Jason; a talented young man with cerebral palsy and his introverted caregiver. Their dawning love transcended their racial and social difference. Now in book 2 Jason and Robin along with the other member of Wheels of Steel find themselves spiraling away from each other. The ultimate question that each of them will face is; can there be forgiveness after betrayal?Wheels of Steel is 3 part saga that is more than just an interracial love story. It is a journey of music, love, betrayal and trust. This story contains graphic sex and language and is intended for mature readers only.",,,Kindle Edition,1 edition,497 pages,"
            Published
        January 12th 2012
         by Pepper Pace

      ","['Disability', 'Romance', 'Romance', 'Interracial Romance']"
